grupos2,grupos,sin_agua,capacidad,densidad,grado_con,frecuencia,volumen,frec_cat,prec_cat,vol_cat,is50,precip,id
15,5,907,12745671.1,34.549,2,145,16.9742,4,3,2,0.10473,696.7083,1633
15,5,158,0.0,0.0,0,145,16.9742,4,3,2,0.10473,688.0461,1634
15,5,243,18034681.0,43.279,0,145,16.9742,4,3,2,0.10473,693.21,1635
11,4,97,38459970.0,61.839,3,64,8.4619,3,3,2,0.04594,688.2054,1636
11,4,314,160594388.0,547.927,0,64,8.4619,3,3,2,0.04594,683.3125,1637
15,5,185,57395513.0,257.592,3,171,12.1326,4,3,2,0.1227,674.5221,1638
15,5,438,18854863.0,72.079,2,171,12.1326,4,3,2,0.1227,668.6797,1639
15,5,214,7296110.0,27.898,0,702,15.7024,4,3,2,0.50187,670.9911,1640
15,5,184,12293900.0,45.017,0,117,12.933,4,3,2,0.08428,663.1406,1641
15,5,232,4631290.0,16.931,0,145,16.9742,4,3,2,0.10473,703.3917,1642
15,5,274,31662960.0,153.895,3,171,12.1326,4,3,2,0.1227,682.6875,1643
15,5,690,22821017.4,84.947,0,171,12.1326,4,3,2,0.1227,677.6382,1644
15,5,62,34371200.0,152.356,0,702,15.7024,4,3,2,0.50187,650.4773,1645
15,5,259,8381726.0,29.897,6,145,16.9742,4,3,2,0.10473,708.9313,1646
15,5,94,3016569.0,13.339,3,145,16.9742,4,3,2,0.10473,701.15,1647
15,5,278,144661390.0,434.347,3,171,12.1326,4,3,2,0.1227,690.4559,1648
15,5,84,0.0,0.0,0,171,12.1326,4,3,2,0.1227,686.2143,1649
15,5,153,36275870.0,136.385,0,171,12.1326,4,3,2,0.1227,681.3571,1650
15,5,290,2171030.0,4.841,4,702,15.7024,4,3,2,0.50187,669.9839,1651
15,5,278,392405.0,1.408,0,702,15.7024,4,3,2,0.50187,658.375,1652
15,5,41,23620908.0,126.982,3,702,15.7024,4,3,2,0.50187,655.75,1653
11,4,578,9151706.0,22.732,5,44,11.2774,3,3,2,0.03201,721.9115,1654
11,4,184,5168460.0,23.088,0,44,11.2774,3,3,2,0.03201,715.7083,1655
11,4,540,11597640.0,26.363,1,44,11.2774,3,3,2,0.03201,711.375,1656
11,4,81,7060888.801,30.797,2,61,7.5101,3,3,2,0.04369,706.1339,1657
11,4,82,84472253.0,483.908,6,61,7.5101,3,3,2,0.04369,697.7292,1658
11,4,0,19817371.0,114.913,0,61,7.5101,3,3,2,0.04369,703.5781,1659
15,5,14,61840760.0,280.49,8,702,15.7024,4,3,2,0.50187,690.1667,1660
15,5,101,17628110.0,56.04,2,702,15.7024,4,3,2,0.50187,689.125,1661
15,5,105,47402580.0,177.102,5,702,15.7024,4,3,2,0.50187,671.0063,1662
15,5,19,24429400.0,136.839,0,702,15.7024,4,3,2,0.50187,678.5625,1663
15,5,47,31265409.0,89.67,2,702,15.7024,4,3,2,0.50187,666.625,1664
15,5,71,66485700.0,408.09,0,702,15.7024,4,3,2,0.50187,657.6125,1665
15,5,140,8357060.0,27.667,3,127,16.8752,4,3,2,0.09188,724.9313,1666
15,5,24,48853080.0,166.515,0,186,10.9467,4,3,2,0.13326,712.6447,1667
15,5,29,23499500.0,87.762,0,702,15.7024,4,3,2,0.50187,676.7411,1668
16,5,220,7228727.602,24.75,2,127,16.8752,4,4,2,0.09188,734.3553,1669
15,5,110,1699650.0,13.347,0,127,16.8752,4,3,2,0.09188,720.5,1670
15,5,232,5343050.0,22.387,0,186,10.9467,4,3,2,0.13326,715.8125,1671
15,5,93,12819798.0,39.968,1,186,10.9467,4,3,2,0.13326,707.1313,1672
15,5,98,230694414.5,645.932,1,702,15.7024,4,3,2,0.50187,701.25,1673
15,5,260,0.0,0.0,0,702,15.7024,4,3,2,0.50187,693.085,1674
15,5,228,0.0,0.0,0,702,15.7024,4,3,2,0.50187,682.7788,1675
15,5,71,1346060.0,8.105,2,702,15.7024,4,3,2,0.50187,675.0,1676
15,5,41,12091110.0,56.01,0,702,15.7024,4,3,2,0.50187,667.2411,1677
15,5,379,62335350.0,382.751,0,702,15.7024,4,3,2,0.50187,660.0694,1678
16,5,197,3590659.0,16.188,3,127,16.8752,4,4,2,0.09188,745.2083,1679
16,5,31,0.0,0.0,0,127,16.8752,4,4,2,0.09188,740.775,1680
16,5,175,1433675.0,5.335,1,186,10.9467,4,4,2,0.13326,740.1319,1681
16,5,89,9666650.0,40.738,0,186,10.9467,4,4,2,0.13326,726.6731,1682
15,5,212,5947260.0,26.263,0,702,15.7024,4,3,2,0.50187,681.3194,1683
15,5,86,20907435.0,94.31,3,702,15.7024,4,3,2,0.50187,665.1,1684
16,5,160,1261255.92,9.583,3,186,10.9467,4,4,2,0.13326,742.5729,1685
16,5,397,0.0,0.0,0,265,7.7117,4,4,2,0.18922,736.7031,1686
15,5,280,15228510.0,47.089,2,265,7.7117,4,3,2,0.18922,723.9565,1687
15,5,591,73856510.0,188.423,2,265,7.7117,4,3,2,0.18922,714.274,1688
15,5,383,73477356.0,203.009,0,198,10.0158,4,3,2,0.1417,695.4219,1689
15,5,209,10383555.0,29.099,5,188,8.1098,4,3,2,0.13434,687.1198,1690
15,5,96,7594740.0,27.073,0,188,8.1098,4,3,2,0.13434,678.3,1691
11,4,182,8207890.0,28.569,0,40,19.4925,3,3,2,0.03014,670.9313,1692
7,3,177,49650196.0,172.078,9,14,15.4786,2,3,2,0.01111,664.7443,1693
16,5,389,0.0,0.0,0,265,7.7117,4,4,2,0.18922,751.7778,1694
16,5,164,5930080.0,29.076,0,265,7.7117,4,4,2,0.18922,735.9583,1695
16,5,109,9520190.0,56.209,0,265,7.7117,4,4,2,0.18922,726.875,1696
15,5,191,12039800.0,33.257,0,265,7.7117,4,3,2,0.18922,714.925,1697
15,5,207,30975120.0,98.426,2,198,10.0158,4,3,2,0.1417,706.0972,1698
15,5,246,117251100.0,383.212,3,198,10.0158,4,3,2,0.1417,697.4853,1699
15,5,316,14062059.7,50.954,1,188,8.1098,4,3,2,0.13434,688.75,1700
15,5,65,10647500.0,51.694,0,188,8.1098,4,3,2,0.13434,680.9271,1701
11,4,176,11786800.0,51.617,0,40,19.4925,3,3,2,0.03014,673.3839,1702
16,5,324,3050540.0,17.675,2,118,10.4965,4,4,2,0.0847,760.5694,1703
16,5,399,4624140.0,20.951,0,118,10.4965,4,4,2,0.0847,750.6696,1704
12,5,408,3413961.0,15.841,3,66,26.1629,3,4,3,0.04948,743.8462,1705
12,5,164,0.0,0.0,0,66,26.1629,3,4,3,0.04948,737.4615,1706
16,5,165,15833490.0,57.73,0,265,7.7117,4,4,2,0.18922,726.9118,1707
15,5,48,24944980.0,49.781,3,198,10.0158,4,3,2,0.1417,708.4621,1708
15,5,242,172978233.3,518.568,13,198,10.0158,4,3,2,0.1417,699.0063,1709
15,5,230,40248975.7,199.172,2,188,8.1098,4,3,2,0.13434,691.6172,1710
15,5,117,39114347.0,202.739,6,188,8.1098,4,3,2,0.13434,686.9028,1711
15,5,128,49884200.0,339.538,2,188,8.1098,4,3,2,0.13434,681.5694,1712
11,4,38,32907460.0,294.85,0,32,21.1727,3,3,2,0.02463,676.0625,1713
11,4,40,34301892.0,307.701,3,32,21.1727,3,3,2,0.02463,670.1111,1714
3,2,180,73169497.0,361.292,3,4,42.0063,1,3,3,0.00714,666.4318,1715
16,5,139,0.0,0.0,3,118,10.4965,4,4,2,0.0847,765.9688,1716
4,3,303,1268760.0,6.117,0,1,3.0,1,4,1,0.00036,758.8229,1717
16,5,203,469286.0,3.673,0,118,10.4965,4,4,2,0.0847,752.8056,1718
12,5,236,0.0,0.0,0,66,26.1629,3,4,3,0.04948,753.0625,1719
12,5,427,11133906.0,40.61,4,66,26.1629,3,4,3,0.04948,742.8056,1720
16,5,194,3160230.0,13.038,0,155,8.6215,4,4,2,0.11087,733.9583,1721
16,5,115,2340180.0,17.215,0,155,8.6215,4,4,2,0.11087,728.6786,1722
15,5,249,32690336.0,206.716,2,155,8.6215,4,3,2,0.11087,724.9904,1723
7,3,25,0.0,0.0,0,7,10.5768,2,3,2,0.00554,718.075,1724
15,5,183,86929386.0,387.535,9,198,10.0158,4,3,2,0.1417,700.8375,1725
15,5,69,7111640.0,60.971,0,188,8.1098,4,3,2,0.13434,681.4792,1726
4,3,166,5689720.0,18.48,3,1,3.0,1,4,1,0.00036,768.3984,1727
12,5,162,9264947.0,56.223,0,66,26.1629,3,4,3,0.04948,754.0208,1728
12,5,75,10413670.0,98.768,4,66,26.1629,3,4,3,0.04948,744.625,1729
16,5,164,25232750.0,163.787,2,155,8.6215,4,4,2,0.11087,740.5694,1730
16,5,273,21537190.0,92.485,0,155,8.6215,4,4,2,0.11087,733.8229,1731
16,5,174,18824589.0,138.323,4,155,8.6215,4,4,2,0.11087,725.9306,1732
15,5,172,8611663.27,50.595,4,155,8.6215,4,3,2,0.11087,717.0481,1733
11,4,135,48673700.0,231.165,0,27,19.1977,3,3,2,0.02083,700.4375,1734
11,4,177,7168989.301,18.524,3,38,19.3168,3,3,2,0.02869,685.9583,1735
7,3,116,22867993.0,84.055,4,11,4.8727,2,3,1,0.00771,673.7422,1736
7,3,88,9974610.0,58.189,2,11,4.8727,2,3,1,0.00771,667.0536,1737
7,3,40,0.0,0.0,0,11,4.8727,2,3,1,0.00771,662.5972,1738
15,5,252,135068476.0,478.515,5,198,10.0158,4,3,2,0.1417,703.6563,1739
15,5,222,118904834.0,935.563,1,198,10.0158,4,3,2,0.1417,706.3958,1740
8,4,216,20538408.6,54.35,1,7,5.1536,2,4,1,0.00489,749.1154,1741
12,5,528,67049974.0,185.433,9,39,21.2324,3,4,2,0.02963,728.8393,1742
11,4,79,848584.0,2.944,5,39,21.2324,3,3,2,0.02963,716.8529,1743
7,3,75,9986861.0,70.319,6,15,8.2767,2,3,2,0.01097,704.3594,1744
7,3,8,11587810.0,17.506,4,17,64.1221,2,3,3,0.01904,709.5396,1745
8,4,176,5483028.0,26.26,2,14,57.4,2,4,3,0.0161,776.2885,1746
4,3,176,13458078.23,50.148,0,2,0.0125,1,4,1,0.00071,768.1719,1747
8,4,1113,2039942.703,9.891,3,17,12.0441,2,4,2,0.01284,754.4688,1748
12,5,142,2627360.0,12.366,0,55,91.3727,3,4,4,0.04939,755.8,1749
12,5,137,4194220.0,15.777,0,55,91.3727,3,4,4,0.04939,743.6719,1750
12,5,219,2365494.0,10.403,0,55,91.3727,3,4,4,0.04939,738.775,1751
12,5,249,54568598.0,136.712,4,39,21.2324,3,4,2,0.02963,739.285,1752
12,5,397,127854537.1,312.788,2,39,21.2324,3,4,2,0.02963,733.3708,1753
11,4,68,0.0,0.0,0,39,21.2324,3,3,2,0.02963,723.4688,1754
7,3,80,828167.0,5.655,4,12,33.6823,2,3,3,0.01185,716.2639,1755
11,4,522,8931294.398,27.425,3,42,29.3417,3,3,3,0.03274,714.4671,1756
4,3,969,4529690.0,11.78,1,1,0.0125,1,4,1,0.0,787.6354,1757
8,4,269,475816.0,1.842,2,21,3.8905,2,4,1,0.01473,770.7917,1758
16,5,169,847055.49,2.765,2,108,14.127,4,4,2,0.078,734.4265,1759
16,5,135,10692554.29,37.023,4,108,14.127,4,4,2,0.078,725.4464,1760
12,5,0,0.0,0.0,1,43,61.9376,3,4,3,0.03733,816.0893,1761
8,4,62,12825389.0,159.062,0,11,21.108,2,4,2,0.00964,809.0,1762
8,4,64,41057600.0,358.753,0,11,21.108,2,4,2,0.00964,816.1625,1763
8,4,40,10265000.0,161.611,2,11,21.108,2,4,2,0.00964,810.375,1764
4,3,59,73105398.0,291.229,6,3,24.0042,1,4,3,0.00428,806.1333,1765
8,4,245,21804040.0,146.603,2,7,104.8643,2,4,4,0.01676,793.5536,1766
8,4,199,0.0,0.0,0,21,3.8905,2,4,1,0.01473,778.0972,1767
8,4,235,1586880.0,15.021,0,8,3.3859,2,4,1,0.00539,781.0833,1768
4,3,401,13186959.0,31.524,0,1,0.0125,1,4,1,0.0,758.0729,1769
12,5,32,3509260.0,11.764,2,57,56.657,3,4,3,0.04669,823.6176,1770
4,3,88,26201520.0,225.559,0,3,116.0042,1,4,4,0.01524,819.8036,1771
4,3,78,34793100.0,500.588,0,3,116.0042,1,4,4,0.01524,813.625,1772
8,4,56,41918923.0,59.273,1,17,80.4199,2,4,4,0.02098,804.1197,1773
8,4,116,14220600.0,61.41,3,17,80.4199,2,4,4,0.02098,789.8229,1774
12,5,157,53967640.0,145.073,3,31,31.1815,3,4,3,0.02511,762.5978,1775
16,5,145,109060048.0,233.378,4,108,14.127,4,4,2,0.078,748.8,1776
16,5,230,2331432.1,8.668,4,108,14.127,4,4,2,0.078,733.7031,1777
16,5,112,8555530.0,41.436,3,74,145.8252,4,4,4,0.06943,728.7946,1778
8,4,15,37510143.2,44.212,4,17,20.9015,2,4,2,0.0139,845.6034,1779
8,4,0,2512243.602,34.835,0,17,20.9015,2,4,2,0.0139,831.3542,1780
12,5,0,36326030.0,204.068,0,57,56.657,3,4,3,0.04669,823.9896,1781
12,5,157,54949364.3,263.755,3,57,56.657,3,4,3,0.04669,815.4886,1782
12,5,194,0.0,0.0,4,31,31.1815,3,4,3,0.02511,790.2396,1783
12,5,103,46046889.0,163.329,7,31,31.1815,3,4,3,0.02511,775.3359,1784
16,5,7,21416027.0,198.19,4,108,14.127,4,4,2,0.078,755.7083,1785
12,5,27,6352946.0,40.887,1,56,102.5462,3,4,4,0.05144,740.8,1786
12,5,136,4261613.0,13.763,2,56,102.5462,3,4,4,0.05144,741.9671,1787
8,4,463,5473970.0,20.465,4,9,75.8125,2,4,4,0.01473,835.7721,1788
8,4,454,51136879.0,191.29,8,19,6.8783,2,4,2,0.01366,824.625,1789
4,3,789,40479630.0,79.747,5,4,1.4063,1,4,1,0.00231,818.5588,1790
8,4,325,6590660.0,17.518,0,20,24.1131,2,4,3,0.01642,800.7981,1791
8,4,1028,8905945.0,21.404,0,20,24.1131,2,4,3,0.01642,788.7328,1792
12,5,845,49179700.0,195.811,0,24,20.7552,3,4,2,0.01887,774.3929,1793
12,5,265,50306200.0,227.607,3,24,20.7552,3,4,2,0.01887,773.4931,1794
8,4,525,51534376.8,130.017,4,13,71.3135,2,4,4,0.01705,760.945,1795
12,5,255,17535340.0,106.332,0,38,18.5546,3,4,2,0.0286,756.0114,1796
12,5,305,78361.797,0.463,2,38,18.5546,3,4,2,0.0286,751.7778,1797
12,5,986,23605684.83,82.322,5,38,18.5546,3,4,2,0.0286,748.1875,1798
8,4,538,108950847.0,356.49,9,9,6.6625,2,4,2,0.0065,836.8385,1799
12,5,505,8667060.0,69.122,2,63,21.4481,3,4,3,0.04677,815.3393,1800
12,5,221,6960980.0,33.438,0,63,21.4481,3,4,3,0.04677,806.1833,1801
12,5,189,0.0,0.0,0,63,21.4481,3,4,3,0.04677,802.6875,1802
12,5,418,31719821.0,114.928,2,63,21.4481,3,4,3,0.04677,794.8676,1803
8,4,1513,70509776.0,184.35,5,8,21.1313,2,4,2,0.00751,781.2688,1804
12,5,8,250629317.0,86.485,15,37,96.9041,3,4,4,0.03721,784.7997,1805
4,3,74,0.0,0.0,0,2,26.7,1,4,3,0.00389,855.3359,1806
8,4,302,11329987.0,57.022,7,9,6.6625,2,4,2,0.0065,854.175,1807
8,4,60,11190310.0,113.752,0,9,6.6625,2,4,2,0.0065,849.025,1808
8,4,61,3324704.0,51.662,0,9,6.6625,2,4,2,0.0065,843.625,1809
16,5,93,43076581.2,112.224,10,127,101.7108,4,4,4,0.10198,828.2895,1810
8,4,298,0.0,0.0,0,9,6.6625,2,4,2,0.0065,871.3594,1811
16,5,208,2298519.0,7.491,3,127,101.7108,4,4,4,0.10198,861.3594,1812
16,5,164,42432568.0,91.512,2,127,101.7108,4,4,4,0.10198,847.2863,1813
16,5,46,20258326.0,252.337,3,127,101.7108,4,4,4,0.10198,837.8929,1814
16,5,188,1441970.0,5.979,0,186,83.6385,4,4,4,0.14191,772.9412,1815
8,4,164,12429249.0,29.112,1,9,6.6625,2,4,2,0.0065,884.4688,1816
16,5,89,1117320.0,3.099,0,127,101.7108,4,4,4,0.10198,864.7634,1817
16,5,243,1153410.0,1.666,0,127,101.7108,4,4,4,0.10198,874.1861,1818
16,5,239,1258299.0,3.788,1,127,101.7108,4,4,4,0.10198,858.4167,1819
16,5,30,5800950.0,146.822,3,127,101.7108,4,4,4,0.10198,851.7188,1820
16,5,115,11885480.0,36.677,1,127,101.7108,4,4,4,0.10198,845.7063,1821
16,5,6,19540682.2,260.693,4,127,101.7108,4,4,4,0.10198,841.125,1822
8,4,111,6677129.801,28.924,2,17,62.1257,2,4,3,0.01881,844.5667,1823
16,5,327,77324950.0,187.054,5,127,101.7108,4,4,4,0.10198,830.125,1824
16,5,3,7929313.297,217.166,2,127,101.7108,4,4,4,0.10198,831.75,1825
12,5,32,299081901.0,179.452,32,28,116.7897,3,4,4,0.03316,817.6284,1826
16,5,202,42349.398,0.189,2,186,83.6385,4,4,4,0.14191,780.3462,1827
12,5,183,34045541.0,57.239,11,51,65.6145,3,4,3,0.04347,894.2821,1828
8,4,170,2128490.0,4.375,2,17,22.5978,2,4,3,0.0141,882.3589,1829
8,4,211,515461.0,0.901,3,17,22.5978,2,4,3,0.0141,875.6544,1830
12,5,157,1781080.0,3.014,0,30,102.9713,3,4,4,0.03294,857.6938,1831
12,5,6,0.0,0.0,0,30,102.9713,3,4,4,0.03294,859.1194,1832
12,5,1,0.0,0.0,1,28,116.7897,3,4,4,0.03316,839.1411,1833
8,4,130,1451610.0,6.387,0,5,0.0125,2,4,1,0.00285,835.1538,1834
8,4,356,0.0,0.0,1,15,10.1442,2,4,2,0.01119,824.9375,1835
12,5,519,0.0,0.0,0,33,12.1735,3,4,2,0.02427,817.9554,1836
8,4,260,44538300.0,394.599,5,15,50.6058,2,4,3,0.01601,809.5,1837
8,4,162,52481200.0,264.563,3,15,50.6058,2,4,3,0.01601,806.1058,1838
8,4,137,6642610.0,43.778,0,13,69.0827,2,4,3,0.01678,799.8229,1839
16,5,190,18352138.0,36.125,2,136,77.3473,4,4,4,0.1055,792.2823,1840
16,5,264,2545672.0,6.262,3,186,83.6385,4,4,4,0.14191,788.29,1841
16,5,107,1649340.0,9.08,0,136,77.3473,4,4,4,0.1055,782.5568,1842
12,5,276,9420545.0,23.616,5,66,7.4898,3,4,2,0.04725,766.525,1843
16,5,84,13629825.43,69.974,4,136,77.3473,4,4,4,0.1055,783.2875,1844
12,5,287,2151354.9,6.427,2,66,7.4898,3,4,2,0.04725,768.3026,1845
12,5,114,30371911.1,115.464,6,66,7.4898,3,4,2,0.04725,771.8977,1846
12,5,152,9196426.0,42.734,7,66,7.4898,3,4,2,0.04725,751.0909,1847
12,5,66,9342136.0,29.052,7,51,65.6145,3,4,3,0.04347,906.5658,1848
12,5,78,2205499.0,16.428,1,51,65.6145,3,4,3,0.04347,905.5893,1849
12,5,188,7849983.102,15.378,2,51,65.6145,3,4,3,0.04347,916.7462,1850
12,5,136,27311873.3,48.426,10,51,65.6145,3,4,3,0.04347,905.8125,1851
8,4,437,9621762.28,16.312,3,17,22.5978,2,4,3,0.0141,899.1579,1852
8,4,499,189090.0,0.13,1,8,27.0078,2,4,3,0.00821,887.5489,1853
12,5,144,1010340.199,1.62,5,51,65.6145,3,4,3,0.04347,927.0035,1854
8,4,860,68250781.5,39.803,17,20,22.7806,2,4,3,0.01626,920.4284,1855
4,3,151,234596.0,2.941,0,1,12.0,1,4,2,0.00143,760.75,1856
4,3,115,2771590.0,9.615,0,1,12.0,1,4,2,0.00143,768.0375,1857
4,3,91,0.0,0.0,0,2,26.7,1,4,3,0.00389,848.15,1858
4,3,214,0.0,0.0,0,2,26.7,1,4,3,0.00389,843.75,1859
6,3,43,0.0,0.0,0,18,5.6813,2,2,1,0.0128,631.125,1860
6,3,69,0.0,0.0,0,18,5.6813,2,2,1,0.0128,625.225,1861
6,3,222,60396792.5,135.567,1,17,6.1824,2,2,1,0.01215,632.5185,1862
10,3,252,29441267.0,89.186,2,26,24.7385,3,2,3,0.02078,618.1429,1863
2,2,10,4433542.0,38.536,3,1,7.5,1,2,2,0.00089,606.4875,1864
6,3,15,100773748.4,419.091,9,8,9.5453,2,2,2,0.00613,591.3417,1865
10,3,144,3739310.0,22.718,2,32,45.4746,3,2,3,0.02752,576.125,1866
10,3,254,12793600.0,61.426,0,32,45.4746,3,2,3,0.02752,580.5833,1867
13,3,116,2322953.0,16.29,3,109,20.3132,4,1,2,0.07945,565.8194,1868
13,3,165,0.0,0.0,4,109,20.3132,4,1,2,0.07945,563.2625,1869
13,3,108,21148510.0,69.261,1,279,83.9996,4,1,4,0.20829,543.8382,1870
13,3,18,0.0,0.0,0,279,83.9996,4,1,4,0.20829,537.4118,1871
1,1,0,181749795.1,24.436,40,1,24.0,1,1,3,0.00286,517.1982,1872
10,3,41,8530470.0,60.105,3,65,9.4381,3,2,2,0.04677,636.7727,1873
2,2,29,27012800.0,248.886,3,3,0.0125,1,2,1,0.00143,623.5417,1874
2,2,93,0.0,0.0,0,3,0.0125,1,2,1,0.00143,626.0625,1875
14,4,8,6573010.0,72.996,0,121,10.1924,4,2,2,0.0868,613.875,1876
14,4,12,6448375.0,64.989,1,121,10.1924,4,2,2,0.0868,609.25,1877
2,2,8,99664627.3,760.975,2,3,0.0125,1,2,1,0.00143,602.4792,1878
15,5,159,18319860.0,55.424,7,105,11.1192,4,3,2,0.0755,643.7557,1879
14,4,191,25532043.9,131.165,2,105,11.1192,4,2,2,0.0755,637.6625,1880
6,3,35,0.0,0.0,0,9,3.2861,2,2,1,0.0061,627.7917,1881
6,3,54,17187400.0,63.572,0,9,3.2861,2,2,1,0.0061,628.3289,1882
14,4,39,5686730.0,58.663,0,121,10.1924,4,2,2,0.0868,619.7708,1883
14,4,5,5069350.0,62.638,0,121,10.1924,4,2,2,0.0868,617.25,1884
14,4,6,6997555.0,76.964,2,121,10.1924,4,2,2,0.0868,613.1875,1885
2,2,92,123125789.0,704.502,6,3,0.0125,1,2,1,0.00143,605.9432,1886
2,2,39,2448585.96,14.137,4,3,0.0125,1,2,1,0.00143,595.7708,1887
14,4,111,3119240.0,12.953,0,79,7.09,4,2,2,0.05648,582.125,1888
13,3,189,14843991.6,80.524,4,79,7.09,4,1,2,0.05648,568.3021,1889
13,3,137,14642719.7,78.606,3,279,83.9996,4,1,4,0.20829,559.5,1890
13,3,90,2457480.0,13.248,2,279,83.9996,4,1,4,0.20829,553.9306,1891
9,2,50,5387110.0,22.065,0,50,247.3165,3,1,4,0.06439,541.6635,1892
9,2,56,10496545.7,67.638,2,50,247.3165,3,1,4,0.06439,530.5,1893
11,4,117,6174660.0,37.257,1,28,8.5513,3,3,2,0.02027,646.0972,1894
14,4,188,14529470.0,59.127,2,105,11.1192,4,2,2,0.0755,633.3264,1895
2,2,48,1594340.0,19.349,0,3,0.0125,1,2,1,0.00143,617.3958,1896
14,4,179,30741873.0,148.252,5,105,11.1192,4,2,2,0.0755,637.8654,1897
6,3,112,42953862.6,161.06,1,5,2.7075,2,2,1,0.00317,623.6429,1898
6,3,91,197480464.0,822.108,8,7,36.0089,2,2,3,0.00856,612.4423,1899
10,3,245,38860071.0,149.332,2,29,105.1138,3,2,4,0.03248,600.4779,1900
14,4,131,20202612.8,108.5,0,79,7.09,4,2,2,0.05648,586.0795,1901
14,4,56,30351353.7,80.428,3,460,50.2252,4,2,3,0.33337,586.175,1902
14,4,28,3527296.0,26.56,4,460,50.2252,4,2,3,0.33337,576.7361,1903
13,3,74,171836.0,0.685,0,460,50.2252,4,1,3,0.33337,560.4853,1904
9,2,64,1088701.0,7.155,0,50,247.3165,3,1,4,0.06439,543.4659,1905
11,4,402,12545160.0,63.847,11,28,8.5513,3,3,2,0.02027,646.1771,1906
11,4,126,26417742.0,140.351,2,22,28.6875,3,3,3,0.01839,638.8611,1907
7,3,338,46779803.0,375.04,7,11,6.5705,2,3,1,0.00791,638.8375,1908
10,3,9,9448555.0,32.775,3,22,11.2755,3,2,2,0.01632,624.8625,1909
14,4,169,180146111.0,799.816,3,86,13.7615,4,2,2,0.06226,615.5714,1910
14,4,93,39213862.0,355.37,0,86,13.7615,4,2,2,0.06226,608.2292,1911
14,4,147,41114927.0,228.799,8,460,50.2252,4,2,3,0.33337,601.2333,1912
14,4,198,5016071.0,17.102,4,460,50.2252,4,2,3,0.33337,583.1765,1913
13,3,75,10758102.1,38.889,9,460,50.2252,4,1,3,0.33337,562.0441,1914
11,4,235,15293077.0,110.973,0,28,8.5513,3,3,2,0.02027,651.7386,1915
11,4,438,1896660.0,10.351,0,28,8.5513,3,3,2,0.02027,647.4531,1916
10,3,0,42033809.3,87.451,8,31,38.952,3,2,3,0.02603,635.2879,1917
10,3,132,0.0,0.0,0,31,38.952,3,2,3,0.02603,625.4375,1918
14,4,109,73433200.0,628.689,0,270,27.8117,4,2,3,0.19518,618.7361,1919
14,4,80,87650098.4,723.815,0,86,13.7615,4,2,2,0.06226,610.8472,1920
14,4,128,211187575.0,869.01,5,86,13.7615,4,2,2,0.06226,598.7917,1921
14,4,151,16775380.0,78.041,6,460,50.2252,4,2,3,0.33337,594.7917,1922
14,4,176,4773494.0,23.925,5,460,50.2252,4,2,3,0.33337,587.1354,1923
14,4,100,3099467.0,15.383,7,460,50.2252,4,2,3,0.33337,573.7167,1924
13,3,135,2279120.0,10.176,0,460,50.2252,4,1,3,0.33337,567.4423,1925
11,4,61,0.0,0.0,4,28,8.5513,3,3,2,0.02027,655.1538,1926
11,4,53,0.0,0.0,0,28,8.5513,3,3,2,0.02027,649.5278,1927
11,4,3,35010127.36,118.252,2,45,30.3864,3,3,3,0.035,642.3816,1928
10,3,59,0.0,0.0,0,31,38.952,3,2,3,0.02603,636.2222,1929
14,4,117,0.0,0.0,4,270,27.8117,4,2,3,0.19518,627.525,1930
14,4,146,32610.801,0.532,2,270,27.8117,4,2,3,0.19518,630.625,1931
2,2,166,89214164.0,1254.032,1,2,93.0,1,2,4,0.01178,623.8125,1932
14,4,63,0.0,0.0,0,270,27.8117,4,2,3,0.19518,618.1,1933
14,4,138,515150.0,5.84,1,270,27.8117,4,2,3,0.19518,612.3333,1934
14,4,224,382900.0,2.865,4,270,27.8117,4,2,3,0.19518,605.9722,1935
14,4,192,48875776.6,196.094,9,460,50.2252,4,2,3,0.33337,581.8417,1936
5,2,2,17836287.9,64.379,11,19,57.552,2,1,3,0.01969,570.2708,1937
5,2,102,0.0,0.0,0,8,6.5094,2,1,1,0.00577,506.3269,1938
9,2,98,3947030.0,22.801,1,32,397.3395,3,1,4,0.06941,498.5,1939
1,1,43,57995892.0,52.673,0,1,24.0,1,1,3,0.00286,486.3281,1940
9,2,75,0.0,0.0,5,61,48.8326,3,1,3,0.04861,485.0288,1941
5,2,90,5308677.0,32.222,2,14,0.475,2,1,1,0.00933,507.0469,1942
5,2,122,14894673.0,77.239,0,12,26.0083,2,1,3,0.01094,487.4318,1943
5,2,135,4771376.801,22.052,1,19,71.6118,2,1,4,0.02136,509.8971,1944
9,2,157,191374503.7,567.037,9,28,30.1147,3,1,3,0.02284,496.3355,1945
11,4,97,13622530.0,60.474,0,53,8.8351,3,3,2,0.03814,657.1,1946
11,4,67,537720.0,5.987,0,53,8.8351,3,3,2,0.03814,651.25,1947
11,4,18,10503400.0,113.473,0,45,30.3864,3,3,3,0.035,644.6667,1948
14,4,28,1552270.411,12.457,0,270,27.8117,4,2,3,0.19518,631.125,1949
2,2,240,83720961.0,750.693,1,2,93.0,1,2,4,0.01178,625.8472,1950
2,2,126,4137749.0,98.671,0,2,93.0,1,2,4,0.01178,617.875,1951
14,4,138,647214.0,9.038,0,270,27.8117,4,2,3,0.19518,614.6875,1952
14,4,54,812911.0,15.738,0,270,27.8117,4,2,3,0.19518,611.5,1953
