Grupo,Cat_Ench,Cat_Precip,Frecuencia,Volumen,Precipitac,Ingreso,Rezago,Población,Capacidad,Densidad,Conectivid,Severida50,Severida90,Severida75,id
8,2,4,14,126.57321,932.93952,0.55,3,4214,2455600.0,4.72399,1.0,0.02434,0.02897,0.02724,1497
4,1,4,4,0.0125,875.63889,0.53,3,4207,778748.0,5.36568,,0.00214,0.00043,0.00107,1498
4,1,4,1,0.0125,842.26389,0.64,3,4697,198834.0,0.91273,,0.0,0.0,0.0,1499
4,1,4,3,0.0125,834.21875,0.57,3,3673,495266.0,4.04983,1.0,0.00143,0.00029,0.00071,1500
8,2,4,14,126.57321,967.45127,0.96,3,1642,11344619.0,11.89438,5.0,0.02434,0.02897,0.02724,1501
4,1,4,1,0.0125,871.94118,0.61,3,6184,226526.0,0.83024,,0.0,0.0,0.0,1502
4,1,4,2,0.0125,854.975,0.62,3,6923,20166200.0,52.51777,,0.00071,0.00014,0.00036,1503
4,1,4,2,0.0125,909.04032,0.58,3,5743,479072.0,1.08686,,0.00071,0.00014,0.00036,1504
4,1,4,1,0.0125,906.14706,0.62,3,5312,1371327.0,5.17087,4.0,0.0,0.0,0.0,1505
4,1,4,2,0.0125,889.375,0.6,3,5279,1664831.6,11.69703,1.0,0.00071,0.00014,0.00036,1506
4,1,4,4,0.0125,909.32143,0.65,3,2702,1450606.0,6.54315,,0.00214,0.00043,0.00107,1507
4,1,4,2,15.00625,1060.96323,0.52,3,7029,,,,0.0025,0.00336,0.00303,1508
4,1,4,2,22.50625,1135.0843,0.63,2,3014,,,,0.00339,0.00496,0.00437,1509
4,1,4,3,0.0125,1090.08523,0.57,3,8419,,,,0.00143,0.00029,0.00071,1510
4,1,4,3,20.67083,1106.49519,0.53,3,8319,,,,0.00389,0.00471,0.0044,1511
4,1,4,1,250.0,1061.29049,0.65,3,7285,6342505.1,2.81356,2.0,0.02976,0.05357,0.04464,1512
8,2,4,5,62.4075,805.41964,0.63,3,4657,13909385.0,42.56838,2.0,0.01028,0.01394,0.01257,1513
4,1,4,2,0.0125,834.025,0.6,3,2952,,,,0.00071,0.00014,0.00036,1514
8,2,4,6,3.01042,827.20536,0.64,3,5213,,,,0.00392,0.00136,0.00232,1515
4,1,4,1,0.0125,895.66106,0.7,3,7999,10345361.0,12.06417,10.0,0.0,0.0,0.0,1516
8,2,4,8,0.57344,873.36237,0.85,3,10926,4315600.0,2.75816,,0.00506,0.00112,0.0026,1517
4,1,4,1,250.0,947.6,0.94,3,3364,3343962.5,6.78583,3.0,0.02976,0.05357,0.04464,1518
4,1,4,1,0.0125,866.41667,0.54,3,2541,550360.0,5.98727,,0.0,0.0,0.0,1519
4,1,4,1,0.0125,861.83929,0.71,3,4512,,,,0.0,0.0,0.0,1520
4,1,4,3,7.47083,857.2375,0.51,3,4701,641589.101,3.93045,6.0,0.00231,0.00188,0.00205,1521
4,1,4,1,0.0125,850.45833,0.65,3,4163,,,,0.0,0.0,0.0,1522
8,2,4,9,91.56528,1018.6625,0.53,3,3732,,,,0.01661,0.02076,0.0192,1523
8,2,4,9,91.56528,985.16667,0.61,3,4586,44048.0,0.18753,1.0,0.01661,0.02076,0.0192,1524
4,1,4,1,0.0125,825.51042,0.61,3,4291,,,3.0,0.0,0.0,0.0,1525
4,1,4,1,0.0125,824.55882,0.64,3,9556,18248618.0,62.4518,6.0,0.0,0.0,0.0,1526
8,2,4,13,581.00769,794.5625,0.67,3,2652,,,,0.07773,0.12621,0.10803,1527
12,3,4,42,51.09946,790.64062,0.72,3,4498,78649648.8,356.15395,,0.03533,0.0168,0.02374,1528
8,2,4,7,0.0125,825.03125,0.63,3,3529,5321880.0,36.16638,,0.00428,0.00086,0.00214,1529
8,2,4,5,0.0125,826.76293,0.67,3,2501,52122635.0,112.68485,3.0,0.00285,0.00057,0.00143,1530
8,2,4,6,3.01042,824.51471,0.66,3,5227,18027600.0,77.32313,,0.00392,0.00136,0.00232,1531
4,1,4,1,0.0125,919.75,0.58,3,3397,1703328.0,9.98232,,0.0,0.0,0.0,1532
4,1,4,2,0.0125,913.6875,0.61,3,4172,,,,0.00071,0.00014,0.00036,1533
4,1,4,3,0.0125,829.90761,0.78,3,1758,9544343.0,27.2317,2.0,0.00143,0.00029,0.00071,1534
8,2,4,5,0.0125,850.0975,0.78,3,5792,7765640.0,9.80224,2.0,0.00285,0.00057,0.00143,1535
4,1,4,1,0.0125,821.76645,0.74,3,5342,43827610.0,73.21296,,0.0,0.0,0.0,1536
8,2,4,9,13.34444,946.05208,0.5,3,3566,1190370.0,7.10431,,0.00729,0.004,0.00523,1537
8,2,4,9,13.34444,967.625,0.68,3,2784,2076690.0,14.37994,,0.00729,0.004,0.00523,1538
4,1,4,1,0.0125,958.0625,0.62,3,2789,,,,0.0,0.0,0.0,1539
8,2,4,14,126.57321,954.54521,1.0,3,2250,14432774.0,19.4521,5.0,0.02434,0.02897,0.02724,1540
5,2,1,17,186.41397,541.93421,0.65,3,5312,,,,0.0336,0.04223,0.03899,1541
1,1,1,1,1000.0,495.13409,0.58,3,5127,,,3.0,0.11905,0.21428,0.17857,1542
1,1,1,3,0.0125,550.55208,0.71,3,4119,568065.0,1.43693,,0.00143,0.00029,0.00071,1543
9,3,1,47,143.1117,535.15,0.61,3,3452,1663020.0,7.45641,,0.04985,0.03723,0.04196,1544
5,2,1,21,38.50595,523.5,0.63,3,3530,637734.0,2.21294,4.0,0.01885,0.0111,0.01401,1545
1,1,1,4,13.50938,480.90517,0.62,3,4823,6197161.0,12.12973,1.0,0.00375,0.00332,0.00348,1546
5,2,1,9,23.50833,479.4625,0.61,3,3110,8409280.0,26.21253,,0.0085,0.00618,0.00705,1547
5,2,1,8,131.37969,475.3,0.59,3,1736,77477.2988,0.40786,1.0,0.02063,0.02915,0.02595,1548
5,2,1,8,131.37969,474.70833,0.56,3,2824,4360770.69,19.48525,4.0,0.02063,0.02915,0.02595,1549
5,2,1,12,43.34167,473.21023,0.59,3,3981,4436603.0,10.85451,3.0,0.013,0.01085,0.01166,1550
5,2,1,21,38.50595,519.89062,0.59,3,4276,7529543.0,30.94611,1.0,0.01885,0.0111,0.01401,1551
5,2,1,21,38.50595,510.7375,0.65,3,5749,14247666.0,43.54755,,0.01885,0.0111,0.01401,1552
1,1,1,3,62.00833,474.65761,0.59,3,3239,16732572.1,47.74052,1.0,0.00881,0.01357,0.01178,1553
9,3,1,66,279.46174,545.10833,0.61,3,3583,6856922.0,35.78926,2.0,0.07963,0.06915,0.07308,1554
9,3,1,66,279.46174,548.69643,0.66,3,3795,26615223.1,104.47086,13.0,0.07963,0.06915,0.07308,1555
1,1,1,4,14.25625,472.38393,0.63,3,1211,20270533.4,102.01718,1.0,0.00384,0.00348,0.00361,1556
1,1,1,4,14.25625,472.19792,0.63,3,2322,13289650.3,64.85918,2.0,0.00384,0.00348,0.00361,1557
1,1,1,4,14.25625,472.60577,0.62,3,2674,21654030.0,117.67878,2.0,0.00384,0.00348,0.00361,1558
13,4,1,82,673.22652,474.23214,0.63,3,2289,13741730.4,59.35234,,0.13792,0.15582,0.1491,1559
13,4,1,82,673.22652,474.84615,0.6,3,1101,4513428.63,21.70877,7.0,0.13792,0.15582,0.1491,1560
13,4,1,82,673.22652,477.09375,0.59,3,1705,2818130.0,19.04655,1.0,0.13792,0.15582,0.1491,1561
13,4,1,82,673.22652,477.8125,0.57,3,1589,1246150.0,8.09194,,0.13792,0.15582,0.1491,1562
13,4,1,82,673.22652,477.82955,0.6,3,1718,489287.0,3.14766,,0.13792,0.15582,0.1491,1563
5,2,1,8,31.00625,472.95833,0.62,3,2537,,,,0.00868,0.00764,0.00803,1564
5,2,1,8,31.00625,473.05,0.61,3,1500,13154600.0,89.61856,1.0,0.00868,0.00764,0.00803,1565
1,1,1,3,53.3375,476.71429,0.57,3,10616,19800692.6,24.99569,6.0,0.00777,0.01171,0.01024,1566
5,2,1,5,32.01,475.44485,0.59,3,5616,17454808.0,34.5833,5.0,0.00666,0.00743,0.00714,1567
9,3,1,53,84.14198,521.06875,0.49,3,7827,,,,0.04711,0.02545,0.03357,1568
9,3,1,35,78.50679,514.93269,0.51,3,5871,,,,0.0336,0.02167,0.02614,1569
9,3,1,47,143.1117,531.125,0.7,3,3857,665169.0,2.88912,6.0,0.04985,0.03723,0.04196,1570
9,3,1,66,279.46174,538.88393,0.63,3,2748,1904480.0,10.30589,,0.07963,0.06915,0.07308,1571
5,2,1,11,10.55568,527.40625,0.6,3,5027,7311887.0,35.20383,7.0,0.00839,0.00369,0.00545,1572
9,3,1,55,189.94341,494.15179,0.59,3,3601,3366120.0,12.52398,1.0,0.06113,0.0484,0.05317,1573
5,2,1,11,10.55568,530.80469,0.56,3,6464,2959425.35,12.57159,3.0,0.00839,0.00369,0.00545,1574
5,2,1,9,23.50833,482.82598,0.58,3,6697,,,,0.0085,0.00618,0.00705,1575
5,2,1,7,50.29107,479.46324,0.5,3,1728,10009000.0,12.04156,,0.01027,0.01163,0.01112,1576
5,2,1,12,43.34167,474.0,0.6,3,129,,,,0.013,0.01085,0.01166,1577
5,2,1,7,140.57857,483.19048,0.57,3,1248,,,,0.02101,0.03098,0.02724,1578
1,1,1,2,0.08125,483.75,0.54,3,322,,,,0.00072,0.00016,0.00037,1579
9,3,1,55,189.94341,502.56875,0.61,3,4052,8580062.0,30.37595,2.0,0.06113,0.0484,0.05317,1580
1,1,1,2,0.0125,475.8625,0.58,3,3715,1405700.0,4.71882,2.0,0.00071,0.00014,0.00036,1581
5,2,1,16,91.81562,475.79167,0.57,3,7574,1337870.0,3.04547,3.0,0.02163,0.02181,0.02174,1582
1,1,1,4,42.50312,485.2,0.66,3,4032,10626498.3,19.07837,1.0,0.0072,0.00953,0.00866,1583
5,2,1,7,34.86607,487.10417,0.57,3,2757,29982881.6,150.92115,5.0,0.00843,0.00832,0.00836,1584
5,2,1,5,21.365,528.40278,0.77,3,1932,6080172.5,39.07809,,0.0054,0.00515,0.00524,1585
5,2,1,5,21.365,538.53571,0.71,3,2103,7792060.0,84.07964,,0.0054,0.00515,0.00524,1586
5,2,1,5,21.365,533.0,0.74,3,2105,,,,0.0054,0.00515,0.00524,1587
9,3,1,66,279.46174,550.35,0.65,3,451,7192270.0,16.00311,,0.07963,0.06915,0.07308,1588
9,3,1,35,78.50679,510.03333,0.56,3,4447,,,,0.0336,0.02167,0.02614,1589
9,3,1,35,78.50679,516.04167,0.52,3,3562,,,,0.0336,0.02167,0.02614,1590
9,3,1,31,74.02218,510.475,0.71,3,2710,,,,0.03021,0.02014,0.02392,1591
9,3,1,48,141.43203,544.35417,0.58,3,4592,,,,0.05036,0.03701,0.04202,1592
1,1,1,2,36.0,541.875,0.64,3,2658,,,,0.005,0.00785,0.00678,1593
5,2,1,6,83.67083,517.06771,0.6,3,3358,,,,0.01353,0.01864,0.01672,1594
5,2,1,21,38.50595,511.70312,0.69,3,2278,3052820.0,31.29035,,0.01885,0.0111,0.01401,1595
9,3,1,66,279.46174,547.375,0.63,3,2056,75404.3984,1.16177,2.0,0.07963,0.06915,0.07308,1596
9,3,1,66,279.46174,539.22917,0.62,3,3013,2215708.0,12.7229,8.0,0.07963,0.06915,0.07308,1597
5,2,1,5,21.365,532.45,0.77,3,1307,5464640.0,42.35772,,0.0054,0.00515,0.00524,1598
5,2,1,5,21.365,527.25,0.74,3,1931,,,,0.0054,0.00515,0.00524,1599
5,2,1,5,21.365,525.28125,0.74,3,756,,,,0.0054,0.00515,0.00524,1600
5,2,1,6,83.67083,524.60156,0.6,3,3170,1110710.0,3.56652,,0.01353,0.01864,0.01672,1601
5,2,1,17,186.41397,533.04032,0.63,3,7707,,,,0.0336,0.04223,0.03899,1602
5,2,1,6,83.67083,531.66346,0.7,3,4460,,,,0.01353,0.01864,0.01672,1603
5,2,1,21,38.50595,512.54494,0.68,3,6883,75540419.4,49.99461,5.0,0.01885,0.0111,0.01401,1604
1,1,1,1,0.0125,496.54741,0.3,2,1185,,,,0.0,0.0,0.0,1605
1,1,1,1,0.0125,485.38095,0.29,2,1021,4938510.0,17.33165,,0.0,0.0,0.0,1606
5,2,1,5,18.6075,474.29348,0.62,3,5154,,,,0.00507,0.00456,0.00475,1607
1,1,1,1,600.0,477.19262,0.46,3,3666,10361800.0,10.18892,,0.07143,0.12857,0.10714,1608
1,1,1,1,0.0125,492.77206,0.42,2,2170,4220520.0,14.58597,,0.0,0.0,0.0,1609
5,2,1,6,83.67083,526.48438,0.7,3,3652,311185.0,2.33597,2.0,0.01353,0.01864,0.01672,1610
5,2,1,6,83.67083,523.48611,0.66,3,4416,,,,0.01353,0.01864,0.01672,1611
13,4,1,89,209.5,477.28241,0.6,3,5516,11486600.0,27.54715,,0.08771,0.05744,0.06879,1612
1,1,1,1,0.0125,485.06818,0.0,2,356,,,,0.0,0.0,0.0,1613
5,2,1,17,186.41397,528.125,0.62,3,1931,,,,0.0336,0.04223,0.03899,1614
5,2,1,8,182.75156,554.81681,0.5,3,4437,3944695.5,4.1967,4.0,0.02675,0.04016,0.03513,1615
1,1,1,1,90.0,494.625,0.66,3,375,6943656.0,76.10901,,0.01071,0.01928,0.01607,1616
5,2,1,17,199.47279,487.45942,0.61,3,9254,160218.0,0.12412,,0.03516,0.04502,0.04132,1617
5,2,1,12,96.88021,491.83696,0.61,3,3158,18276750.0,49.65746,,0.01938,0.02233,0.02122,1618
1,1,1,2,55.5,494.61979,0.58,2,4287,7251507.0,9.84127,2.0,0.00732,0.01203,0.01027,1619
1,1,1,2,55.5,492.4375,0.0,1,41,,,,0.00732,0.01203,0.01027,1620
8,2,4,18,93.06111,912.0625,0.95,3,1892,2949816.0,13.2794,,0.0232,0.02236,0.02268,1621
8,2,4,18,93.06111,894.625,0.94,3,653,1002680.0,5.36393,,0.0232,0.02236,0.02268,1622
8,2,4,18,93.06111,955.05208,0.9,3,1640,4269997.0,19.0671,3.0,0.0232,0.02236,0.02268,1623
8,2,4,9,49.78333,759.39236,0.96,3,1862,3728060.0,7.07293,,0.01163,0.01181,0.01174,1624
8,2,4,9,49.78333,741.47917,0.0,0,0,,,,0.01163,0.01181,0.01174,1625
8,2,4,17,88.39706,739.29167,0.93,3,2023,4297895.9,26.22966,6.0,0.02193,0.02122,0.02149,1626
11,3,3,46,43.35929,703.86111,0.63,3,3600,2489420.0,16.79095,,0.03726,0.01571,0.02379,1627
11,3,3,46,43.35929,693.92308,0.63,3,3507,1270460.0,8.86957,,0.03726,0.01571,0.02379,1628
11,3,3,46,43.35929,687.3125,0.69,3,2627,,,,0.03726,0.01571,0.02379,1629
11,3,3,46,43.35929,678.79545,0.73,3,2904,366287.0,2.13719,,0.03726,0.01571,0.02379,1630
3,1,3,1,3.0,680.66667,0.77,3,2694,4541945.0,28.62951,3.0,0.00036,0.00064,0.00053,1631
3,1,3,2,60.00625,662.23276,0.66,3,6298,12809670.0,27.9089,,0.00786,0.013,0.01107,1632
2,1,2,1,0.0125,618.01136,0.91,3,1910,13232290.0,67.13356,4.0,0.0,0.0,0.0,1633
2,1,2,3,1.00833,624.41667,0.92,3,1994,1803128.0,4.33454,6.0,0.00155,0.0005,0.00089,1634
6,2,2,6,35.33958,619.71711,0.9,3,2081,2949560.0,11.58669,2.0,0.00777,0.00828,0.00809,1635
2,1,2,1,0.0125,616.35096,0.92,3,4090,29964794.0,68.26223,1.0,0.0,0.0,0.0,1636
2,1,2,2,25.00625,614.7,0.94,3,592,15946402.3,208.45723,1.0,0.00369,0.0055,0.00482,1637
10,3,2,30,16.46542,609.5,0.92,3,1947,,,,0.02264,0.00766,0.01328,1638
16,4,4,94,104.76755,991.1131,0.65,3,5278,7474989.0,24.59151,2.0,0.0788,0.03571,0.05187,1639
12,3,4,65,82.06912,971.54605,0.72,3,3924,503695.0,1.88738,,0.05542,0.02671,0.03748,1640
12,3,4,65,82.06912,951.17188,0.62,3,5065,,,,0.05542,0.02671,0.03748,1641
12,3,4,65,82.06912,934.33654,0.62,3,5031,358561.0,1.40705,,0.05542,0.02671,0.03748,1642
12,3,4,65,82.06912,902.0625,0.82,3,2879,1094057.0,2.87979,,0.05542,0.02671,0.03748,1643
7,2,3,21,8.32262,720.27841,0.77,3,4271,5736960.0,18.39434,3.0,0.01525,0.00463,0.00862,1644
11,3,3,43,128.11279,703.04605,0.79,3,1960,12846190.0,53.09132,,0.04521,0.03344,0.03785,1645
11,3,3,43,128.11279,677.01667,0.91,3,1202,43541583.0,90.44934,6.0,0.04521,0.03344,0.03785,1646
11,3,3,31,89.97379,672.375,0.8,3,1587,7379650.0,30.55724,,0.03211,0.02356,0.02676,1647
11,3,3,31,89.97379,662.0,0.86,3,1067,8882810.0,39.1147,,0.03211,0.02356,0.02676,1648
11,3,3,31,89.97379,653.35938,0.87,3,1218,12050772.0,47.09753,6.0,0.03211,0.02356,0.02676,1649
11,3,3,42,91.73065,648.35,0.76,3,2121,33284810.0,61.74704,7.0,0.04016,0.0255,0.031,1650
7,2,3,21,87.00774,639.81,0.82,3,2632,4949595.69,12.48492,5.0,0.02462,0.02149,0.02267,1651
6,2,2,21,87.00774,634.81818,0.79,3,2627,2106530.0,5.73147,5.0,0.02462,0.02149,0.02267,1652
6,2,2,7,0.0125,627.97159,0.8,3,3482,5086162.79,13.5024,3.0,0.00428,0.00086,0.00214,1653
6,2,2,7,0.0125,620.77679,0.87,3,1382,3563948.0,19.25498,2.0,0.00428,0.00086,0.00214,1654
10,3,2,53,129.47901,615.93056,0.96,3,669,23949588.0,120.71324,1.0,0.0525,0.03516,0.04166,1655
10,3,2,30,16.46542,610.03409,0.92,3,2820,582471.0,1.7951,2.0,0.02264,0.00766,0.01328,1656
16,4,4,94,104.76755,1047.49537,0.61,3,6576,1503466.2,3.61669,4.0,0.0788,0.03571,0.05187,1657
16,4,4,94,104.76755,1024.53571,0.65,3,4006,699637.0,2.52662,,0.0788,0.03571,0.05187,1658
16,4,4,75,111.5105,1003.85294,0.68,3,3149,3463290.0,13.08153,,0.06606,0.03445,0.0463,1659
2,1,2,1,320.0,629.14423,0.9,3,1862,3170498.0,16.67652,5.0,0.03809,0.06857,0.05714,1660
6,2,2,17,43.53544,628.13125,0.91,3,2907,4175954.0,11.75557,8.0,0.01659,0.01161,0.01348,1661
6,2,2,17,43.53544,623.32143,0.84,3,3961,,,,0.01659,0.01161,0.01348,1662
2,1,2,1,162.0,620.965,0.85,3,3788,2279447.0,6.02814,4.0,0.01928,0.03471,0.02893,1663
6,2,2,7,51.21786,612.21429,0.92,3,926,1694573.0,12.76416,3.0,0.01038,0.01183,0.01128,1664
12,3,4,25,227.007,1053.84028,0.59,3,4581,254186.0,0.89523,,0.04414,0.05207,0.04909,1665
12,3,4,25,227.007,1009.93269,0.69,3,3259,,,,0.04414,0.05207,0.04909,1666
16,4,4,129,115.48653,987.40625,0.71,3,3384,3849000.0,14.87231,,0.10505,0.043,0.06627,1667
16,4,4,129,115.48653,965.5625,0.73,2,2991,,,,0.10505,0.043,0.06627,1668
16,4,4,129,115.48653,942.42188,0.74,3,2594,440445.0,1.77513,,0.10505,0.043,0.06627,1669
8,2,4,12,128.40417,916.41346,0.84,3,1738,2485192.0,7.14235,3.0,0.02313,0.02908,0.02685,1670
8,2,4,12,128.40417,887.76923,0.89,3,1282,228109.0,0.93265,,0.02313,0.02908,0.02685,1671
8,2,4,21,8.32262,728.4,0.74,3,3335,3858040.0,15.28422,,0.01525,0.00463,0.00862,1672
7,2,3,5,0.0125,704.61364,0.81,3,1633,173655.0,1.02696,,0.00285,0.00057,0.00143,1673
6,2,2,10,22.20625,635.4375,0.71,3,303,5435280.0,44.25704,,0.00906,0.00604,0.00717,1674
2,1,2,3,0.0125,619.30769,0.7,3,4901,4584512.0,14.96462,1.0,0.00143,0.00029,0.00071,1675
6,2,2,16,38.46328,616.96875,0.82,3,2497,287191.0,3.21484,2.0,0.01528,0.01038,0.01222,1676
6,2,2,16,38.46328,617.78125,0.83,3,1698,17382980.0,145.97473,1.0,0.01528,0.01038,0.01222,1677
12,3,4,53,111.80873,1080.05263,0.6,3,5175,438814.0,1.47389,,0.0504,0.03137,0.03851,1678
12,3,4,53,111.80873,1056.44444,0.63,3,3580,13897.9003,0.05192,,0.0504,0.03137,0.03851,1679
12,3,4,53,111.80873,1037.25,0.67,3,3209,,,,0.0504,0.03137,0.03851,1680
12,3,4,53,111.80873,1020.19118,0.68,3,3268,,,,0.0504,0.03137,0.03851,1681
8,2,4,14,75.97232,995.17708,0.61,3,3653,2397860.0,14.56235,,0.01832,0.01813,0.0182,1682
16,4,4,129,115.48653,971.45312,0.71,3,3171,,,,0.10505,0.043,0.06627,1683
16,4,4,129,115.48653,948.21094,0.76,3,2218,567197.0,2.69918,,0.10505,0.043,0.06627,1684
16,4,4,129,115.48653,925.65,0.81,3,2332,497184.0,1.88863,,0.10505,0.043,0.06627,1685
8,2,4,12,128.40417,896.32812,0.94,3,1017,564545.0,2.45155,,0.02313,0.02908,0.02685,1686
4,1,4,1,128.0,887.495,0.71,3,4441,1836450.0,4.8107,,0.01524,0.02743,0.02285,1687
12,3,4,28,77.66161,815.68,0.73,2,4344,2573540.0,7.04539,,0.0285,0.02049,0.0235,1688
4,1,4,4,25.88125,784.73276,0.81,3,4235,7517250.0,19.24209,,0.00522,0.00597,0.00569,1689
8,2,4,21,8.32262,745.425,0.69,3,3816,2870520.0,15.47984,,0.01525,0.00463,0.00862,1690
8,2,4,9,186.22778,725.96983,0.82,3,5658,,,,0.02787,0.04104,0.03611,1691
7,2,3,8,0.0125,711.58333,0.84,3,3170,1392300.0,3.95636,,0.00499,0.001,0.0025,1692
11,3,3,43,128.11279,673.60227,0.85,3,1578,5697139.0,14.64646,2.0,0.04521,0.03344,0.03785,1693
7,2,3,13,130.31442,657.90278,0.86,3,2273,33904326.0,119.05466,5.0,0.02407,0.02963,0.02755,1694
11,3,3,43,323.6468,639.85577,0.86,3,259,2467140.0,5.85454,,0.06849,0.07534,0.07277,1695
6,2,2,8,127.87656,630.35887,0.78,3,2526,30346257.0,59.63905,5.0,0.02021,0.0284,0.02533,1696
2,1,2,4,4.13125,625.32955,0.77,3,781,12823800.0,88.43787,,0.00263,0.00131,0.00181,1697
6,2,2,7,178.85893,621.425,0.7,3,1811,37311840.0,120.76409,2.0,0.02557,0.03918,0.03408,1698
11,3,3,24,58.53854,671.25,0.85,3,3196,5123405.0,15.26322,8.0,0.02337,0.01582,0.01865,1699
2,1,2,1,18.0,632.49167,0.86,3,2204,8844613.1,40.14489,,0.00214,0.00385,0.00321,1700
7,2,3,9,0.67778,716.36792,0.77,3,8904,181108.0,0.21412,2.0,0.00579,0.00128,0.00297,1701
7,2,3,7,45.725,695.875,0.89,3,1165,,,,0.00972,0.01065,0.0103,1702
7,2,3,7,45.725,689.4125,0.67,3,3154,1087200.0,6.05827,2.0,0.00972,0.01065,0.0103,1703
7,2,3,7,45.725,709.44118,0.67,3,4896,22833.8007,0.09323,,0.00972,0.01065,0.0103,1704
7,2,3,7,45.725,691.53,0.7,3,4257,5179420.0,14.12317,2.0,0.00972,0.01065,0.0103,1705
3,1,3,2,13.50625,712.52885,0.71,3,3394,,,,0.00232,0.00303,0.00277,1706
11,3,3,33,28.52348,683.25403,0.66,3,5735,3777440.0,7.54512,,0.02622,0.01067,0.0165,1707
4,1,4,1,0.0125,735.16,0.68,3,6305,,,,0.0,0.0,0.0,1708
11,3,3,33,28.52348,696.85714,0.6,3,3772,1208430.0,3.57993,,0.02622,0.01067,0.0165,1709
12,3,4,30,2.06167,762.12188,0.64,3,5070,,,,0.02093,0.00458,0.01071,1710
8,2,4,7,0.0125,756.46667,0.5,2,3324,,,,0.00428,0.00086,0.00214,1711
12,3,4,53,111.80873,1027.025,0.65,3,5207,3438161.0,9.01435,,0.0504,0.03137,0.03851,1712
4,1,4,1,128.0,854.66447,0.71,3,5832,5398020.0,16.25519,2.0,0.01524,0.02743,0.02285,1713
8,2,4,16,86.39766,918.10294,0.61,3,5004,287484.0,0.93123,,0.02098,0.02065,0.02078,1714
4,1,4,1,0.0125,920.81579,0.7,3,3527,,,,0.0,0.0,0.0,1715
8,2,4,8,543.00625,999.35714,0.59,3,6377,1081092.3,3.91247,2.0,0.06964,0.11735,0.09946,1716
8,2,4,6,0.0125,1088.99456,0.53,3,8033,372167.199,0.9307,1.0,0.00357,0.00071,0.00178,1717
8,2,4,9,13.34444,1079.40625,0.51,3,5250,,,,0.00729,0.004,0.00523,1718
4,1,4,1,0.0125,1006.75,0.56,3,5408,,,,0.0,0.0,0.0,1719
12,3,4,30,2.06167,789.08277,0.68,3,3487,58788.6992,0.04944,,0.02093,0.00458,0.01071,1720
4,1,4,2,0.0125,806.35294,0.53,2,4616,1097880.0,0.8204,,0.00071,0.00014,0.00036,1721
4,1,4,2,0.0125,804.49118,0.53,2,5094,82746.2968,0.06008,,0.00071,0.00014,0.00036,1722
12,3,4,30,2.06167,749.20506,0.67,2,4834,274607.0,0.18779,,0.02093,0.00458,0.01071,1723
3,1,3,2,0.0125,717.15086,0.66,3,3676,4195920.0,8.34859,,0.00071,0.00014,0.00036,1724
3,1,3,2,0.0125,712.71774,0.67,3,6346,3647690.0,3.69339,,0.00071,0.00014,0.00036,1725
8,2,4,7,0.0125,770.09524,0.43,2,1007,,,,0.00428,0.00086,0.00214,1726
7,2,3,14,59.22143,722.05833,0.76,3,430,10968100.0,44.40893,,0.01632,0.01454,0.01521,1727
3,1,3,3,0.0125,704.54464,0.7,3,1472,9405480.0,40.92661,,0.00143,0.00029,0.00071,1728
2,1,2,2,4.00625,612.40625,0.91,3,2581,1969966.0,6.17022,1.0,0.00119,0.001,0.00107,1729
16,4,4,74,274.01115,798.9517,0.96,3,2829,2794687.0,3.91403,2.0,0.08469,0.06913,0.07496,1730
10,3,2,30,16.46542,605.75,0.86,3,4541,4874839.0,11.04761,2.0,0.02264,0.00766,0.01328,1731
2,1,2,3,0.0125,602.53333,0.89,3,3272,,,6.0,0.00143,0.00029,0.00071,1732
3,1,3,1,0.0125,709.54773,0.67,3,7594,5862167.13,6.5428,2.0,0.0,0.0,0.0,1733
12,3,4,30,2.06167,726.24784,0.64,3,9113,5090246.0,5.41384,1.0,0.02093,0.00458,0.01071,1734
4,1,4,1,0.0125,1043.875,0.53,3,5365,,,,0.0,0.0,0.0,1735
4,1,4,2,0.0125,1026.625,0.52,3,4089,107277.0,0.50578,,0.00071,0.00014,0.00036,1736
16,4,4,74,274.01115,866.11607,0.93,3,2117,2578953.0,1.90207,1.0,0.08469,0.06913,0.07496,1737
8,2,4,9,186.22778,756.625,0.84,3,2661,,,,0.02787,0.04104,0.03611,1738
3,1,3,1,0.0125,641.6533,0.83,3,12273,27556700.0,17.10082,,0.0,0.0,0.0,1739
3,1,3,1,0.0125,661.30882,0.67,3,4896,3327160.0,11.16642,,0.0,0.0,0.0,1740
7,2,3,5,12.01,654.25568,0.78,3,5765,,,,0.00428,0.00314,0.00357,1741
3,1,3,2,0.0125,672.8973,0.72,3,4075,2705550.0,0.62433,,0.00071,0.00014,0.00036,1742
10,3,2,30,16.46542,608.1625,0.9,3,1852,,,,0.02264,0.00766,0.01328,1743
4,1,4,1,128.0,854.31944,0.7,3,4591,,,,0.01524,0.02743,0.02285,1744
12,3,4,28,77.66161,822.65625,0.69,3,5237,5210980.0,19.52877,,0.0285,0.02049,0.0235,1745
8,2,4,9,13.34444,1100.08594,0.5,2,3981,,,,0.00729,0.004,0.00523,1746
8,2,4,9,13.34444,1068.56618,0.57,2,3845,,,,0.00729,0.004,0.00523,1747
4,1,4,1,18.0,742.06944,0.54,3,6257,,,,0.00214,0.00385,0.00321,1748
4,1,4,1,0.0125,758.375,0.64,3,6615,,,,0.0,0.0,0.0,1749
