POB_S_AGUA,AREA_GEO,CAPACITY_W,DENSITY_WE,TOTAL_DEGR,WEGHITED_T,WEIGHTED_B,WEIGHTED_1,Frecuencia,Volumen,FrecCateg,PrecCateg,VolCateg,ProbaFP,ProbaVP,NormaFrec,NormaVol,IS50,IS90,IS75,Grupos,Grupos2,Precipitac,id
67,81346.96131,26511560.0,325.9071952,0,0.0,0.0,0.0,270,27.81166667,4,2,3,0.150390625,0.29296875,0.383737518,0.006618869,0.195178193,0.044330734,0.100898531,4,14,594.40625,1239
46,194306.0541,6112937.0,31.46035273,1,0.00266616,0.000342936,0.000159835,40,94.306875,3,2,4,0.2734375,0.18359375,0.055634807,0.022451108,0.039042958,0.025769478,0.030747033,3,10,604.4583333,1240
164,90791.18608,2426957.0,26.73119611,0,0.0,0.0,0.0,270,27.81166667,4,2,3,0.150390625,0.29296875,0.383737518,0.006618869,0.195178193,0.044330734,0.100898531,4,14,595.2,1241
46,34849.06799,0.0,0.0,0,0.0,0.0,0.0,1,96.0,1,2,4,0.23046875,0.18359375,0.0,0.022854235,0.011427117,0.020568811,0.017140676,2,2,606.375,1242
48,90431.91364,100884900.0,1115.589574,0,0.0,0.0,0.0,50,5.07225,3,2,1,0.2734375,0.2578125,0.069900143,0.001204706,0.035552424,0.00807425,0.018378565,3,10,587.0833333,1243
57,51366.70043,3062006.102,59.61072204,0,0.0,0.0,0.0,1,96.0,1,2,4,0.23046875,0.18359375,0.0,0.022854235,0.011427117,0.020568811,0.017140676,2,2,605.375,1244
135,202777.1621,168945772.0,833.1597613,9,0.020276557,0.16478096,7.26e-05,50,5.07225,3,2,1,0.2734375,0.2578125,0.069900143,0.001204706,0.035552424,0.00807425,0.018378565,3,10,585.6180556,1245
40,213224.7742,520297.2012,2.440134844,2,0.008212889,0.000771605,0.00055491,40,94.306875,3,2,4,0.2734375,0.18359375,0.055634807,0.022451108,0.039042958,0.025769478,0.030747033,3,10,602.5416667,1246
107,127310.9916,17864420.0,140.3211128,2,0.004315381,0.00617284,0.0,50,5.07225,3,2,1,0.2734375,0.2578125,0.069900143,0.001204706,0.035552424,0.00807425,0.018378565,3,10,580.625,1247
28,200995.2142,792549.0,3.943123736,0,0.0,0.0,0.0,4,4.50625,1,2,1,0.23046875,0.2578125,0.004279601,0.001069944,0.002674772,0.001390909,0.001872358,2,2,591.6833333,1248
115,150424.9704,90427181.7,601.1447532,3,0.004501369,0.00231482,0.00024276,50,5.07225,3,2,1,0.2734375,0.2578125,0.069900143,0.001204706,0.035552424,0.00807425,0.018378565,3,10,577.7083333,1249
60,222797.611,3560846.6,15.98242721,3,0.021861404,0.00540124,0.0,4,4.50625,1,2,1,0.23046875,0.2578125,0.004279601,0.001069944,0.002674772,0.001390909,0.001872358,2,2,586.4666667,1250
90,137217.8578,3444405.0,25.1017255,1,0.001649221,0.103738,0.000232233,50,5.07225,3,2,1,0.2734375,0.2578125,0.069900143,0.001204706,0.035552424,0.00807425,0.018378565,3,10,577.4545455,1251
126,330240.7442,6265860.0,18.97361276,6,0.163634042,0.0,0.002307508,133,271.2458083,4,2,4,0.150390625,0.18359375,0.188302425,0.064579551,0.126440988,0.076951839,0.09551027,4,14,572.5297619,1252
117,173863.5624,4197423.0,24.14205105,0,0.0,0.0,0.0,268,107.2870336,4,1,4,0.212475634,0.401559454,0.380884451,0.025541632,0.203213041,0.061075914,0.114377336,3,13,561.7840909,1253
68,126401.5468,5021949.0,39.73012299,2,0.008212889,0.0,5.11e-05,50,5.07225,3,2,1,0.2734375,0.2578125,0.069900143,0.001204706,0.035552424,0.00807425,0.018378565,3,10,573.3611111,1254
77,329453.3516,50053013.5,151.9274679,7,0.100833543,0.00197188,5.03e-05,60,17.39541667,3,2,2,0.2734375,0.265625,0.084165478,0.004138802,0.04415214,0.01214147,0.024145471,3,10,605.85625,1255
101,206471.2454,86206715.0,417.5240713,7,0.55567312,0.00248628,3.97e-05,50,5.07225,3,1,1,0.331384016,0.153996101,0.069900143,0.001204706,0.035552424,0.00807425,0.018378565,2,9,568.3839286,1256
149,388472.3414,5305010.0,13.65608162,0,0.0,0.0,0.0,60,17.39541667,3,2,2,0.2734375,0.265625,0.084165478,0.004138802,0.04415214,0.01214147,0.024145471,3,10,605.3076923,1257
115,220009.113,62879536.8,285.8042375,2,0.006772605,0.00411523,0.000221921,268,107.2870336,4,1,4,0.212475634,0.401559454,0.380884451,0.025541632,0.203213041,0.061075914,0.114377336,3,13,550.9583333,1258
108,271839.681,6944010.0,25.54450467,3,0.012799589,0.0396948,0.000519033,60,17.39541667,3,2,2,0.2734375,0.265625,0.084165478,0.004138802,0.04415214,0.01214147,0.024145471,3,10,602.5735294,1259
134,209051.7363,1144393.0,5.474209497,1,0.000917604,0.0102881,0.0,50,5.07225,3,1,1,0.331384016,0.153996101,0.069900143,0.001204706,0.035552424,0.00807425,0.018378565,2,9,562.4270833,1260
12,414927.523,380151.0,0.916186512,0,0.0,0.0,0.0,40,94.306875,3,2,4,0.2734375,0.18359375,0.055634807,0.022451108,0.039042958,0.025769478,0.030747033,3,10,600.4471154,1261
43,399222.3544,87089646.0,218.14822,4,0.552920307,0.0252058,3.01e-06,16,16.071875,2,1,2,0.30214425,0.175438596,0.021398003,0.003823672,0.012610837,0.005581105,0.008217255,2,5,541.3806818,1262
79,261175.8525,8270570.0,31.66667179,3,0.021861404,0.0408093,0.000811205,61,22.5667623,3,2,3,0.2734375,0.29296875,0.085592011,0.005370078,0.045481045,0.013392272,0.025425562,3,10,599.25,1263
29,179878.0035,766636.0,4.261977481,0,0.0,0.0,0.0,50,5.07225,3,1,1,0.331384016,0.153996101,0.069900143,0.001204706,0.035552424,0.00807425,0.018378565,2,9,557.0,1264
24,228714.1735,8771900.0,38.35311064,0,0.0,0.0,0.0,61,22.5667623,3,2,3,0.2734375,0.29296875,0.085592011,0.005370078,0.045481045,0.013392272,0.025425562,3,10,597.8928571,1265
45,174497.0759,914661.0,5.241698151,0,0.0,0.0,0.0,72,20.97881944,4,1,2,0.212475634,0.175438596,0.10128388,0.004991996,0.053137938,0.014621184,0.029064967,3,13,549.9583333,1266
4,260028.4462,49426492.0,190.0810958,2,0.016298324,0.00394376,3.52e-05,61,22.5667623,3,2,3,0.2734375,0.29296875,0.085592011,0.005370078,0.045481045,0.013392272,0.025425562,3,10,595.8088235,1267
33,201034.0167,35060290.0,174.3997885,0,0.0,0.0,0.0,93,58.50717742,4,1,3,0.212475634,0.269005848,0.131241084,0.013927346,0.072584215,0.025658719,0.04325578,3,13,533.7115385,1268
14,129007.8746,57310553.0,444.2407346,3,0.009410189,0.0053155,0.000372948,61,22.5667623,3,2,3,0.2734375,0.29296875,0.085592011,0.005370078,0.045481045,0.013392272,0.025425562,3,10,593.7916667,1269
29,216130.5754,69591742.0,321.9893431,7,0.073398783,0.020919056,0.000402809,8,75.384375,2,1,4,0.30214425,0.401559454,0.009985735,0.017945738,0.013965736,0.017149738,0.015955737,2,5,531.4196429,1270
102,1257314.963,171098536.0,136.0824782,0,0.0,0.0,0.0,1,0.0125,1,2,1,0.23046875,0.2578125,0.0,0.0,0.0,0.0,0.0,2,2,591.2996575,1271
62,179512.8834,489822.0,2.728617527,2,0.008212889,0.0,3.07e-05,72,20.97881944,4,1,2,0.212475634,0.175438596,0.10128388,0.004991996,0.053137938,0.014621184,0.029064967,3,13,541.525,1272
80,151560.0425,0.0,0.0,0,0.0,0.0,0.0,12,36.04166667,2,2,3,0.345703125,0.29296875,0.015691869,0.008578399,0.012135134,0.009289746,0.010356766,3,6,584.8522727,1273
143,152229.6604,49521200.0,325.3058562,0,0.0,0.0,0.0,3,4.008333333,1,3,1,0.214424951,0.249512671,0.002853067,0.000951392,0.001902229,0.001141559,0.001426811,2,3,660.45,1274
81,166742.2249,6691790.0,40.13254593,0,0.0,0.0,0.0,68,61.27352941,3,2,3,0.2734375,0.29296875,0.095577746,0.014586003,0.055081874,0.022685177,0.034833939,3,10,580.0416667,1275
244,163860.5891,42435495.0,258.9731626,1,0.001649221,0.0108025,0.0,3,1.008333333,1,3,1,0.214424951,0.249512671,0.002853067,0.000237104,0.001545085,0.0004987,0.000891095,2,3,655.7159091,1276
78,234893.718,7751182.0,32.9986773,0,0.0,0.0,0.0,13,0.519230769,2,2,1,0.345703125,0.2578125,0.017118402,0.000120651,0.008619526,0.001820426,0.004370088,3,6,579.1333333,1277
146,179167.5315,24172196.0,134.9139311,2,0.019844406,0.0,0.000911746,20,2.209375,2,3,1,0.329434698,0.249512671,0.027104137,0.000523067,0.013813602,0.003181174,0.007168335,3,7,643.78125,1278
306,386796.3617,16963480.0,43.85635875,5,0.587160362,0.14429,6.44e-06,133,271.2458083,4,2,4,0.150390625,0.18359375,0.188302425,0.064579551,0.126440988,0.076951839,0.09551027,4,14,572.375,1279
212,89039.92775,13112.59961,0.147266512,1,0.005826424,0.0,0.00093237,270,27.81166667,4,2,3,0.150390625,0.29296875,0.383737518,0.006618869,0.195178193,0.044330734,0.100898531,4,14,623.1875,1280
86,273702.663,188295322.0,687.9557543,5,0.011296923,0.051011669,0.000186044,143,87.52475524,4,1,4,0.212475634,0.401559454,0.20256776,0.020836313,0.111702037,0.039009458,0.066269175,3,13,565.5460526,1281
57,71586.12893,531297.0,7.421786985,0,0.0,0.0,0.0,270,27.81166667,4,2,3,0.150390625,0.29296875,0.383737518,0.006618869,0.195178193,0.044330734,0.100898531,4,14,614.8125,1282
153,235693.2399,20257956.0,85.95051776,2,0.012121121,0.130401,0.0,143,87.52475524,4,1,4,0.212475634,0.401559454,0.20256776,0.020836313,0.111702037,0.039009458,0.066269175,3,13,560.2053571,1283
132,97667.62912,11124.09961,0.113897508,4,0.552920307,0.247599,3.61e-05,270,27.81166667,4,2,3,0.150390625,0.29296875,0.383737518,0.006618869,0.195178193,0.044330734,0.100898531,4,14,610.4375,1284
61,87722.0948,2013260.0,22.95043232,0,0.0,0.0,0.0,5,5.035,2,2,1,0.345703125,0.2578125,0.005706134,0.001195837,0.003450985,0.001646867,0.002323411,3,6,624.3214286,1285
329,129592.188,1177280.0,9.084498213,1,0.001649221,0.0,0.000226862,270,27.81166667,4,2,3,0.150390625,0.29296875,0.383737518,0.006618869,0.195178193,0.044330734,0.100898531,4,14,602.625,1286
21,379593.3489,10046282.0,26.46590629,4,0.310816645,0.0,0.002351118,5,5.035,2,2,1,0.345703125,0.2578125,0.005706134,0.001195837,0.003450985,0.001646867,0.002323411,3,6,624.9635417,1287
102,94614.40956,0.0,0.0,0,0.0,0.0,0.0,270,27.81166667,4,2,3,0.150390625,0.29296875,0.383737518,0.006618869,0.195178193,0.044330734,0.100898531,4,14,593.05,1288
25,52016.4959,0.0,0.0,0,0.0,0.0,0.0,5,5.035,2,2,1,0.345703125,0.2578125,0.005706134,0.001195837,0.003450985,0.001646867,0.002323411,3,6,621.96875,1289
99,224105.0739,0.0,0.0,3,0.278109374,0.0,0.0,16,128.0046875,2,3,4,0.329434698,0.18128655,0.021398003,0.030474421,0.025936212,0.029566779,0.028205317,3,7,656.4090909,1290
34,88998.79835,3560520.0,40.00638285,0,0.0,0.0,0.0,5,5.035,2,2,1,0.345703125,0.2578125,0.005706134,0.001195837,0.003450985,0.001646867,0.002323411,3,6,620.125,1291
127,208081.5662,89992754.0,432.4878731,3,0.006249925,0.0,0.000362851,21,21.71904762,2,3,3,0.329434698,0.218323587,0.02853067,0.005168241,0.016849456,0.007504484,0.011008848,3,7,645.0234375,1292
24,97294.32439,0.0,0.0,0,0.0,0.0,0.0,5,5.035,2,2,1,0.345703125,0.2578125,0.005706134,0.001195837,0.003450985,0.001646867,0.002323411,3,6,620.71875,1293
444,400044.6786,126075521.0,315.153601,6,0.331545217,0.0456104,6.02e-06,21,21.71904762,2,3,3,0.329434698,0.218323587,0.02853067,0.005168241,0.016849456,0.007504484,0.011008848,3,7,640.2041667,1294
83,246898.9586,155861592.0,631.2768302,5,5.244222181,0.226337,5.44e-05,8,0.821875,2,2,1,0.345703125,0.2578125,0.009985735,0.000192709,0.005089222,0.001172011,0.002640965,3,6,617.6916667,1295
12,77846.75062,12855300.0,165.135987,0,0.0,0.0,0.0,270,27.81166667,4,2,3,0.150390625,0.29296875,0.383737518,0.006618869,0.195178193,0.044330734,0.100898531,4,14,628.3333333,1296
0,370646.7459,0.0,0.0,0,0.0,0.0,0.0,270,27.81166667,4,2,3,0.150390625,0.29296875,0.383737518,0.006618869,0.195178193,0.044330734,0.100898531,4,14,613.53,1297
35,231424.3718,983939.0,4.251665424,1,0.001649221,0.00651577,2.15e-06,60,17.39541667,3,2,2,0.2734375,0.265625,0.084165478,0.004138802,0.04415214,0.01214147,0.024145471,3,10,611.296875,1298
370,159152.3404,52100600.0,327.3630777,0,0.0,0.0,0.0,270,27.81166667,4,2,3,0.150390625,0.29296875,0.383737518,0.006618869,0.195178193,0.044330734,0.100898531,4,14,624.3035714,1299
50,286521.1512,2471302.0,8.625199186,3,0.004216046,0.0618999,0.0,60,17.39541667,3,2,2,0.2734375,0.265625,0.084165478,0.004138802,0.04415214,0.01214147,0.024145471,3,10,609.69375,1300
155,74947.94806,3222510.0,42.99664078,0,0.0,0.0,0.0,270,27.81166667,4,2,3,0.150390625,0.29296875,0.383737518,0.006618869,0.195178193,0.044330734,0.100898531,4,14,597.1785714,1301
78,311560.9834,15884285.5,50.98290976,3,0.016725553,0.0442387,3.65e-06,60,17.39541667,3,2,2,0.2734375,0.265625,0.084165478,0.004138802,0.04415214,0.01214147,0.024145471,3,10,605.1691176,1302
19,187392.362,5825110.0,31.08509833,0,0.0,0.0,0.0,61,22.5667623,3,2,3,0.2734375,0.29296875,0.085592011,0.005370078,0.045481045,0.013392272,0.025425562,3,10,596.9545455,1303
103,150739.4754,168017.0,1.114618447,0,0.0,0.0,0.0,12,36.04166667,2,2,3,0.345703125,0.29296875,0.015691869,0.008578399,0.012135134,0.009289746,0.010356766,3,6,586.171875,1304
149,274932.6473,2678450.0,9.742204233,1,0.001649221,0.0,0.0,55,11.17454545,3,2,2,0.2734375,0.265625,0.07703281,0.002657638,0.039845224,0.010095155,0.021251431,3,10,581.3333333,1305
195,343202.7443,4578280.0,13.33987002,1,0.000917604,0.0,2.9e-05,133,271.2458083,4,2,4,0.150390625,0.18359375,0.188302425,0.064579551,0.126440988,0.076951839,0.09551027,4,14,573.3618421,1306
82,302691.5768,155421126.0,513.4636636,7,0.047445125,0.0,2.6e-05,32,1057.782422,3,1,4,0.331384016,0.401559454,0.044222539,0.251850731,0.148036635,0.231087912,0.199943683,2,9,566.2867647,1307
124,223229.2944,568673.0,2.54748375,0,0.0,0.0,0.0,32,397.3394531,3,1,4,0.331384016,0.401559454,0.044222539,0.094601937,0.069412238,0.089563997,0.082007088,2,9,492.2321429,1308
250,268427.4826,4898807.199,18.25002101,1,0.00266616,0.0,6.98e-05,143,87.52475524,4,1,4,0.212475634,0.401559454,0.20256776,0.020836313,0.111702037,0.039009458,0.066269175,3,13,561.3676471,1309
109,163472.8936,302479.0,1.850331228,1,0.00266616,0.000428669,0.000126321,143,87.52475524,4,1,4,0.212475634,0.401559454,0.20256776,0.020836313,0.111702037,0.039009458,0.066269175,3,13,555.6375,1310
49,102748.8313,0.0,0.0,2,0.276460154,0.00231482,0.000142219,5,5.035,2,2,1,0.345703125,0.2578125,0.005706134,0.001195837,0.003450985,0.001646867,0.002323411,3,6,621.453125,1311
0,281617.5463,76891330.0,273.0345854,0,0.0,0.0,0.0,17,7.583382353,2,2,2,0.345703125,0.265625,0.022824536,0.001802596,0.012313566,0.00390479,0.007058081,3,6,624.7734375,1312
68,265266.8055,170916220.0,644.3181598,1,0.000917604,0.884516,0.0,8,0.821875,2,2,1,0.345703125,0.2578125,0.009985735,0.000192709,0.005089222,0.001172011,0.002640965,3,6,619.0723684,1313
30,213405.7122,794336.0,3.722187151,0,0.0,0.0,0.0,60,17.39541667,3,2,2,0.2734375,0.265625,0.084165478,0.004138802,0.04415214,0.01214147,0.024145471,3,10,613.9659091,1314
60,235454.5643,32076300.0,136.231379,0,0.0,0.0,0.0,2,31.5,1,2,3,0.23046875,0.29296875,0.001426534,0.007497046,0.00446179,0.006889995,0.005979418,2,2,617.578125,1315
27,255075.4559,21207200.0,83.14088835,0,0.0,0.0,0.0,60,17.39541667,3,2,2,0.2734375,0.265625,0.084165478,0.004138802,0.04415214,0.01214147,0.024145471,3,10,609.425,1316
129,267367.7896,13836670.8,51.75145003,2,0.017604188,0.111797,0.0,49,26.4625,3,2,3,0.2734375,0.29296875,0.068473609,0.006297638,0.037385623,0.012515235,0.021841631,3,10,602.9930556,1317
135,209001.6074,0.0,0.0,0,0.0,0.0,0.0,78,3.454647436,4,2,1,0.150390625,0.2578125,0.109843081,0.000819561,0.055331321,0.011721913,0.028075441,4,14,595.15,1318
67,195749.8756,0.0,0.0,0,0.0,0.0,0.0,78,3.454647436,4,2,1,0.150390625,0.2578125,0.109843081,0.000819561,0.055331321,0.011721913,0.028075441,4,14,591.5909091,1319
72,149119.3561,45300400.0,303.786183,0,0.0,0.0,0.0,1,0.0125,1,2,1,0.23046875,0.2578125,0.0,0.0,0.0,0.0,0.0,2,2,588.9027778,1320
60,173407.4034,72079670.0,415.6666244,2,0.01313806,0.00274348,0.000296897,3,0.0125,1,2,1,0.23046875,0.2578125,0.002853067,0.0,0.001426534,0.000285307,0.000713267,2,2,586.25,1321
190,312217.0719,4658410.0,14.9204205,0,0.0,0.0,0.0,55,11.17454545,3,2,2,0.2734375,0.265625,0.07703281,0.002657638,0.039845224,0.010095155,0.021251431,3,10,580.9125,1322
62,257757.2132,22270002.4,86.39914328,0,0.0,0.0,0.0,133,271.2458083,4,2,4,0.150390625,0.18359375,0.188302425,0.064579551,0.126440988,0.076951839,0.09551027,4,14,573.8046875,1323
225,312145.3483,151149031.0,484.2264406,3,0.00348443,0.0396091,2.41e-05,143,87.52475524,4,1,4,0.212475634,0.401559454,0.20256776,0.020836313,0.111702037,0.039009458,0.066269175,3,13,568.125,1324
136,166752.2355,7473496.0,44.81796588,0,0.0,0.0,0.0,143,87.52475524,4,1,4,0.212475634,0.401559454,0.20256776,0.020836313,0.111702037,0.039009458,0.066269175,3,13,562.7375,1325
211,173093.7393,8220830.0,47.4935144,2,0.001795641,0.0144033,2.58e-06,143,87.52475524,4,1,4,0.212475634,0.401559454,0.20256776,0.020836313,0.111702037,0.039009458,0.066269175,3,13,557.8055556,1326
59,169789.353,0.0,0.0,3,0.002752813,0.0114883,2.19e-05,143,87.52475524,4,1,4,0.212475634,0.401559454,0.20256776,0.020836313,0.111702037,0.039009458,0.066269175,3,13,553.05,1327
115,300629.6886,116220987.2,386.5918491,0,0.0,0.0,0.0,17,7.583382353,2,2,2,0.345703125,0.265625,0.022824536,0.001802596,0.012313566,0.00390479,0.007058081,3,6,627.7794118,1328
3,201507.8403,51034067.0,253.2609496,2,0.276460154,0.00514403,5.8e-06,46,14.4361413,3,2,2,0.2734375,0.265625,0.064194009,0.003434211,0.03381411,0.00951019,0.01862416,3,10,627.8571429,1329
123,325930.7053,6283950.0,19.28001841,0,0.0,0.0,0.0,49,26.4625,3,2,3,0.2734375,0.29296875,0.068473609,0.006297638,0.037385623,0.012515235,0.021841631,3,10,607.6931818,1330
183,353373.7108,35670986.6,100.944087,3,0.002942725,0.0,0.0,78,3.454647436,4,2,1,0.150390625,0.2578125,0.109843081,0.000819561,0.055331321,0.011721913,0.028075441,4,14,596.4318182,1331
189,297003.4552,2983886.0,10.04663733,0,0.0,0.0,0.0,78,3.454647436,4,2,1,0.150390625,0.2578125,0.109843081,0.000819561,0.055331321,0.011721913,0.028075441,4,14,590.3333333,1332
575,365775.9728,89933396.0,245.8701574,0,0.0,0.0,0.0,25,9.971,3,2,2,0.2734375,0.265625,0.034236805,0.002371078,0.018303942,0.005557651,0.01033751,3,10,581.7135417,1333
170,205447.3297,14870535.0,72.38125228,5,0.073227875,0.0435528,0.000386053,10,13.70875,2,2,2,0.345703125,0.265625,0.012838802,0.003261022,0.008049912,0.0042188,0.005655467,3,6,574.375,1334
82,114521.4321,62999240.0,550.1087337,0,0.0,0.0,0.0,25,6.67,3,1,2,0.331384016,0.175438596,0.034236805,0.001585124,0.017910964,0.004850292,0.009748044,2,9,567.765625,1335
222,198914.9689,0.0,0.0,1,0.001649221,0.0926783,8.59e-07,25,6.67,3,1,2,0.331384016,0.175438596,0.034236805,0.001585124,0.017910964,0.004850292,0.009748044,2,9,562.890625,1336
169,273454.2159,1052290.0,3.84813961,0,0.0,0.0,0.0,25,6.67,3,1,2,0.331384016,0.175438596,0.034236805,0.001585124,0.017910964,0.004850292,0.009748044,2,9,558.1397059,1337
66,233345.9952,0.0,0.0,0,0.0,0.0,0.0,40,27.6584375,3,1,3,0.331384016,0.269005848,0.055634807,0.006582386,0.031108597,0.011487628,0.018845491,2,9,553.7,1338
36,184884.7226,1399617.0,7.570214456,3,0.002752813,0.00857339,0.0,40,27.6584375,3,1,3,0.331384016,0.269005848,0.055634807,0.006582386,0.031108597,0.011487628,0.018845491,2,9,548.7232143,1339
64,222154.8579,50187618.9,225.9127681,2,5.175542637,0.128086,2.84e-05,22,2.339204546,3,2,1,0.2734375,0.2578125,0.029957204,0.000553979,0.015255591,0.003494301,0.007904785,3,10,629.5625,1340
30,213967.6487,31841400.0,148.8140856,0,0.0,0.0,0.0,22,2.339204546,3,2,1,0.2734375,0.2578125,0.029957204,0.000553979,0.015255591,0.003494301,0.007904785,3,10,633.3020833,1341
17,210857.7808,10108170.0,47.93833058,3,0.00667327,0.00197188,0.0,4,26.85625,1,2,3,0.23046875,0.29296875,0.004279601,0.006391388,0.005335494,0.006180209,0.005863441,2,2,628.3671875,1342
87,356627.6352,7019200.0,19.68215389,0,0.0,0.0,0.0,11,1242.190909,2,2,4,0.345703125,0.18359375,0.014265335,0.295757644,0.15501149,0.267608413,0.225384567,3,6,625.2797619,1343
110,266127.0355,19314900.0,72.57774455,2,0.042928895,0.0473251,0.0,98,9.476556122,4,2,2,0.150390625,0.265625,0.138373752,0.002253353,0.070313553,0.015865393,0.036283453,4,14,613.5955882,1344
64,147719.8126,16198700.0,109.6582761,0,0.0,0.0,0.0,49,26.4625,3,2,3,0.2734375,0.29296875,0.068473609,0.006297638,0.037385623,0.012515235,0.021841631,3,10,609.8,1345
46,192919.9982,39911669.0,206.8819686,2,0.139879298,0.621571,1.5e-06,3,42.00416667,1,2,3,0.23046875,0.29296875,0.002853067,0.009998046,0.006425556,0.009283548,0.008211801,2,2,604.7386364,1346
57,189516.513,33497113.0,176.7503658,0,0.0,0.0,0.0,3,42.00416667,1,2,3,0.23046875,0.29296875,0.002853067,0.009998046,0.006425556,0.009283548,0.008211801,2,2,602.8055556,1347
1,144343.2652,31276470.0,216.6811868,0,0.0,0.0,0.0,17,0.9375,2,2,1,0.345703125,0.2578125,0.022824536,0.000220239,0.011522388,0.002480669,0.005871313,3,6,589.640625,1348
27,125837.693,21554770.0,171.2902509,2,0.002566825,0.1102537,0.000205594,17,0.9375,2,2,1,0.345703125,0.2578125,0.022824536,0.000220239,0.011522388,0.002480669,0.005871313,3,6,587.0,1349
37,137594.6858,12868600.0,93.52541436,0,0.0,0.0,0.0,17,0.9375,2,2,1,0.345703125,0.2578125,0.022824536,0.000220239,0.011522388,0.002480669,0.005871313,3,6,582.4166667,1350
142,147279.9712,68010600.6,461.7776608,7,0.042133354,0.118484,0.000228151,10,13.70875,2,2,2,0.345703125,0.265625,0.012838802,0.003261022,0.008049912,0.0042188,0.005655467,3,6,575.4375,1351
137,251757.1713,9422717.0,37.42779978,0,0.0,0.0,0.0,25,6.67,3,1,2,0.331384016,0.175438596,0.034236805,0.001585124,0.017910964,0.004850292,0.009748044,2,9,560.0083333,1352
61,220614.5468,2356471.0,10.68139447,1,0.000917604,0.0,6.44e-07,40,27.6584375,3,1,3,0.331384016,0.269005848,0.055634807,0.006582386,0.031108597,0.011487628,0.018845491,2,9,552.5367647,1353
81,208252.2989,1031170.0,4.951541978,1,0.001649221,0.00214335,8.16e-06,40,27.6584375,3,1,3,0.331384016,0.269005848,0.055634807,0.006582386,0.031108597,0.011487628,0.018845491,2,9,543.9090909,1354
68,215264.0083,71881050.0,333.920429,0,0.0,0.0,0.0,11,4.326136364,2,2,1,0.345703125,0.2578125,0.014265335,0.001027059,0.007646197,0.002350887,0.004336628,3,6,635.5166667,1355
