Población,Precipitación,"Edad infra","Índice ingreso","Falla infra","Presión mediática","Falta infra","Escasez",Hundimiento,"Enfermedades gastro","Sin drenaje","Sin agua",Encharcamientos,id
3992,727,50,0.519679123,0.5,0.125,0.0625,0.0625,1,0.41006,0.277,0,7.5097176185,6818
5975,725,50,0.56747458,0.5,0.125,0.0625,0.0625,1,0.61661,0,0,1.5516114139,6819
5487,722,50,0.801513129,0.5,0.0625,0.0625,0.0625,1,0.56633,0,0,0.5103213219,6945
4150,717,50,0.707023337,0.5,0.125,0.0625,0.0625,1,0.43613,0,0,0.7342382995,6943
3018,722,50,0.734852813,0.5,0.0625,0.0625,0.0625,1,0.30383,0,0,1.9285654496,7064
3937,719,50,0.715370152,0.5,0.125,0.0625,0.0625,1,0.41526,0,0.3795,3.7948635416,6812
6058,715,50,0.640076298,0.5,0.25,0.0625,0.0625,1,0.62781,0.1832,0.4268,1.7136578897,6814
2712,730,50,0.680681756,0.5,0.0625,0.0625,0.0625,1,4.36382,0,0,1.125,6977
4120,719,50,0.803719498,0.5,0.0625,0.0625,0.0625,1,0.43035,0,0,0.5024800209,6944
3230,718,50,0.52016111,1,0.125,0.0625,0.0625,1,0.13234,0,0.4695,0.8112661295,6822
7546,707,50,0.641834197,0.25,0.25,0.0625,1,0,0.76095,0,1.3423,3.9133202301,6906
9740,712,50,0.580722186,0.5,0.25,0.0625,0.0625,1,0.99051,0,0.1675,1.5076749861,6816
3444,715,50,0.521624612,1,0.25,0.0625,0.0625,1,0.1411,0,0.5841,0.4404297812,6821
2329,726,50,0.705517276,0.125,0.125,0.0625,0.0625,1,1.71066,0,0,0,6983
1741,730,50,0.723583387,0.5,0.0625,0.0625,0.0625,1,2.70534,0,0,1.125,6976
2265,725,50,0.444665811,0.5,0.0625,0.0625,0.0625,1,0.2235,0,0,0.079892191,7065
1001,728,50,0.447799265,0.5,0.0625,0.0625,0.0625,1,0.10096,0,0,0,7066
3705,720,50,0.578874995,1,0.25,0.0625,0.0625,1,0.1518,0,0,0.7895861875,6820
7660,723,50,0.56531279,0.5,0.125,0.125,0.0625,1,0.79264,0,2.9249,0.6871528879,6824
5351,727,50,0.554937896,0.5,0.0625,0.0625,0.0625,1,8.67117,0,0.2209,1.1246211701,6911
3600,719,50,0.559226721,1,0.0625,0.0625,0.0625,1,0.3525,0.3158,0.3148,2.0779375966,6826
5467,727,50,0.619255197,0.5,0.125,0.0625,0.0625,1,8.50882,0,0,1.0015027522,6912
4010,724,50,0.630694958,0.5,0.125,0.0625,0.0625,1,2.96876,0,0.5803,1.9431670608,6979
2644,730,50,0.641920748,0.125,0.0625,0.0625,0.0625,1,4.19866,0,0,0,7070
2505,725,50,0.659427405,0.25,0.0625,0.0625,0.0625,1,1.85715,0,0,0,6981
3237,714,50,0.718483896,0.5,0.0625,0.0625,0.0625,0,0,0,0,1.65951685,6813
17152,710,50,0.658325602,0.5,0.0625,0.0625,1,0,1.53615,0,0,3.4415876792,6815
7540,702,50,0.584675581,0.25,0.125,0.0625,1,0,0.75022,0,0,0.0788611529,6903
4876,695,50,0.42930093,0.25,0.0625,0.0625,1,0,0.65554,0,2.7495,6.0650819905,7080
3530,694,50,0.402843486,0.25,0.0625,0.0625,0.0625,0,0.43851,0,0,5.9281636971,7081
5760,695,50,0.401833986,0.25,0.0625,0.0625,1,0,0.78381,0,3.3884,6.1175051367,7079
2824,695,50,0.668673567,0.25,0.0625,0.25,0.0625,0,0.38922,0,17.0564,3.4567240921,7102
4626,693,50,0.514632376,0.25,0.0625,0.5,1,0,0.62705,0,25.3074,4.9379003635,7078
7458,694,50,0.524597713,0.25,0.125,0.0625,0.0625,0,1.0081,0.2859,0.6282,5.231572144,6970
3343,697,50,0.42196508,0.0625,0.0625,0.0625,0.0625,0,0.44067,0,0.3922,0.4542746629,7019
3145,705,50,0.582541116,0.25,0.0625,0.0625,0.0625,0,0.32261,0,1.7789,1.7980833264,6955
3692,696,50,0.523872333,0.25,0.125,0.0625,1,0,0.51133,0,0.3378,0.1342704715,6968
3241,696,50,0.681271109,0.25,0.0625,0.0625,1,0,0.44043,0,0,0.4070227628,6969
5452,700,50,0.643801518,0.25,0.125,0.0625,1,0,0.58612,0,0.436,0.0001164274,7037
3745,703,50,0.588158091,0.25,0.0625,0.0625,1,0,0.38305,0,0,0,7074
1773,705,50,0.762048897,0.25,0.0625,0.0625,1,0,0.18158,0,0,0,7075
5738,716,50,0.642780123,0.5,0.25,0.0625,0.0625,0,0.6073,0,0,2.9941596456,6809
3136,727,50,0.664109933,0.5,0.0625,0.0625,0.0625,1,3.60458,0,0,0.6619369716,6934
1153,919,10,0.905908135,0.5,0.0625,0.0625,0.0625,0,0.15135,0,0,0.0403969547,7165
4769,942,10,0.680979703,0.25,0.125,0.0625,0.0625,0,7.40875,0,0.4751,0.622382131,7136
6435,959,10,0.786270464,0.5,0.125,0.0625,0.0625,0,4.27006,0.1743,0,0.2934759498,7151
1081,879,10,0.774237391,0.5,0.0625,0.0625,0.0625,0,0.14235,0,0,0.0012115983,7129
8173,972,10,0.559899161,0.25,0.0625,0.0625,0.0625,0,0.13685,0.3333,0,0.6216460346,7167
7797,963,10,0.607541111,0.25,0.0625,0.0625,1,0,11.83871,0,0.1479,0.1634643737,7135
5076,1016,10,0.532927098,0.125,0.125,0.0625,1,0,3.47484,0,0.5046,0.0715575899,7173
2306,911,10,0.725805953,0.5,0.0625,0.0625,0.0625,0,0.28595,0,0,0.335811173,7140
4004,975,10,0.597245856,0.25,0.0625,0.0625,1,0,0.06704,0,0,0.1790207461,7168
6090,985,10,0.622147876,0.25,0.25,0.0625,1,0,0.10197,0.4054,0.6077,0.3704442384,7170
1470,982,10,0.229936312,0.0625,0.0625,0.5,1,0,0.22444,3.252,88.9189,0.2750188573,7174
4718,1003,10,0.393266765,0.0625,0.0625,1,1,0,11.23962,3.3676,88.2022,0.6516857483,7163
3924,919,10,0.752165978,0.5,0.125,0.0625,0.0625,0,0.51068,0,0.293,0.4766857798,7164
5735,925,10,0.722262558,0.5,0.0625,0.0625,0.0625,0,0.73571,0.1992,0.2654,0.2550359812,7148
3346,881,10,0.888053045,1,0.0625,0.125,0.0625,0,0.41024,0,0,3.4656253085,7130
1906,898,10,0.832463925,1,0.0625,0.0625,0.0625,0,0.24876,0,0,2.212032115,7134
5576,979,10,0.610625034,0.25,0.125,0.0625,1,0,0.09337,0.2152,0.8602,0.0628042948,7169
3996,970,10,0.680010627,0.5,0.0625,0.0625,1,0,2.961,0,0,0.0898149113,7144
4644,905,10,0.762184786,0.5,0.125,0.0625,0.0625,0,0.58955,0,0,1.0140896338,7149
3144,901,10,0.786832589,0.5,0.125,0.0625,0.0625,0,0.40104,0,0,2.2881706712,7141
2116,973,10,0.684321446,0.5,0.0625,0.0625,1,0,1.49927,0,0,0.7329653489,7150
4384,988,10,0.625416899,0.25,0.0625,0.0625,1,0,3.00623,0,0.4401,0.6335227302,7171
1605,875,10,0.81982886,1,0.0625,0.0625,0.0625,0,0.70026,0,0,0.7294028401,7123
853,884,10,0.810877275,0.5,0.0625,0.0625,0.0625,0,0.10879,0,0,0.8798134041,7128
4199,926,10,0.780882176,1,0.0625,0.0625,0.0625,0,0.53497,0,0,2.5788400698,7138
6008,938,10,0.739837177,0.5,0.125,0.0625,0.0625,0,0.75656,0,0,0.2625356058,7143
3645,938,10,0.786936389,0.5,0.0625,0.0625,0.0625,0,0.95693,0.5297,0,0.4047878402,7147
8040,1008,10,0.47298939,0.125,0.0625,1,0.0625,0,5.39808,0.7407,36.7953,0.0780735808,7172
8484,1002,10,0.663438096,0.25,0.125,0.0625,0.0625,0,5.91047,0.2327,0.2789,0.000575781,7158
3962,957,10,0.760035974,0.5,0.125,0.0625,0.0625,0,1.06676,0.4789,0.5703,0.2545683071,7152
1305,909,10,0.829699227,0.5,0.0625,0.0625,0.0625,0,0.16201,0,0,2.2260704273,7139
1345,870,10,0.794047463,1,0.0625,0.0625,0.0625,0,0.21849,0,0,0.7329286307,7124
5301,939,10,0.726934497,0.5,0.125,0.0625,0.0625,0,1.39811,0,0.2144,0.0337609158,7153
2812,950,10,0.767069972,0.5,0.0625,0.0625,0.0625,0,1.98488,0,0,0.123576251,7146
9505,956,10,0.702888842,0.25,0.125,0.0625,0.0625,0,1.5401,0.2533,0.3793,0.5727288076,7155
6518,989,10,0.476634865,0.0625,0.0625,0.5,0.0625,0,16.47934,1.476,20.7339,0.273722179,7161
8229,992,10,0.534221353,0.125,0.125,0.0625,0.0625,0,5.57868,0,0.6271,0.837888707,7159
4586,959,10,0.716342121,0.5,0.125,0.0625,0.0625,0,3.31226,0,0,0.1211952844,7145
2934,929,10,0.722121907,0.5,0.125,0.0625,0.0625,0,0.7743,0,0,0.7519748187,7154
5749,1013,10,0.546820085,0.25,0.0625,0.0625,0.0625,0,3.60295,0.4888,0.838,0.5428219703,7160
10310,991,10,0.588603003,0.25,0.125,0.0625,1,0,7.23281,0.2723,0.2722,0.1926539887,7157
8275,976,10,0.578180016,0.25,0.0625,0.0625,0.0625,0,0.13856,0.1884,0.1888,0.1467467575,7166
5974,939,10,0.648600618,0.25,0.0625,0.0625,0.0625,0,9.26291,0,0,0.6424378503,7132
3905,933,10,0.651844265,0.25,0.0625,0.0625,0.0625,0,6.21137,0.3883,0,1.510416998,7137
4979,911,10,0.886072079,0.5,0.0625,0.125,0.0625,0,0.6367,0,0,4.9697584838,7133
2603,891,10,0.873723581,0.5,0.0625,0.0625,0.0625,0,0.33432,0,0,1.5229588343,7127
2553,864,10,0.771790508,1,0.0625,0.0625,0.0625,0,0.40496,0,0.4994,0.8109228026,7126
4037,940,10,0.736439065,0.5,0.125,0.0625,0.0625,0,1.07506,0.3984,0.2979,0.6140198712,7156
594,866,10,0.842182821,1,0.0625,0.0625,0.0625,0,0.09033,0,0,0.1299774204,7125
6779,975,10,0.529011616,0.25,0.0625,0.5,0.0625,0,1.04046,0.5505,11.7431,0.5305298732,7162
5042,953,10,0.675550393,0.5,0.125,0.0625,0.0625,0,3.64231,0.2254,0,0.4758037044,7142
6457,953,10,0.635604515,0.25,0.125,0.0625,0.0625,0,10.15086,0,0,0.0427819892,7131
2320,799,10,0.480044356,1,0.25,0.0625,0.0625,0,2.29905,1.0791,2.3381,0.3304898779,7178
908,814,10,0.436568472,0.125,0.0625,0.0625,0.0625,0,0.80261,2.3041,8.7558,0.9758761251,7182
3535,812,10,0.533559247,0.0625,0.25,0.0625,0.0625,0,3.37057,1.2687,2.9919,2.2541621709,7175
2741,815,10,0.434609747,0.25,0.125,0.0625,0.0625,0,2.73546,1.4263,2.2117,0.712049489,7179
334,797,10,0.498346576,0.0625,0.0625,0.0625,0.0625,0,0.32427,9.6386,7.2289,0.7551311002,7180
662,785,10,0.489006172,0.0625,0.0625,0.0625,0.0625,0,0.66551,2.649,2.6316,0.8630188307,7181
3266,805,10,0.474713471,0.0625,0.0625,0.0625,0.0625,0,3.36294,1.5267,2.9225,0.3399395861,7176
4508,827,10,0.456669756,0.0625,0.0625,0.125,0.0625,0,33.32449,5.0182,6.9746,0.098266239,7177
5609,935,10,0.842501239,0.25,0.0625,0.125,0.0625,0,22.71967,0,0.2204,0.708430891,6228
10358,933,10,0.83937736,0.25,0.25,0.5,0.0625,0,176.45156,0,3.2655,1.0445661846,6229
5681,985,10,0.885538051,0.25,0.5,0.5,0.0625,0,6.87154,0.914,0.3765,0.0907377291,6241
5350,1026,10,0.746109117,0.25,0.0625,0.0625,0.0625,0,9.22975,0.297,0.3712,0.3354034573,6225
4704,1014,10,0.736494924,0.25,0.0625,0.0625,0.0625,0,8.12795,0,1.0008,0.3166351377,6231
554,1064,10,0.50619467,0.0625,0.0625,0.0625,0.0625,0,0.82256,2.3256,7.7519,0.3812344054,6243
6314,1015,10,0.799069593,0.25,0.125,0.0625,0.0625,0,20.59233,0,0.1734,0.3284642321,6223
6765,1006,10,0.628547622,0.125,0.25,0.125,0.0625,0,32.27798,0.5248,4.1448,0.1217752696,6226
3341,1048,10,0.763925948,0.25,0.125,0.0625,0.0625,0,5.19902,0,0.9379,0.19391134,6224
4089,974,10,0.851331853,0.25,0.0625,0.25,0.0625,0,33.93945,0,4.4539,1.9336707102,6219
6461,1034,10,0.60743413,0.0625,0.0625,0.125,0.0625,0,9.66484,0.1965,3.0759,0.7737913126,6230
6692,1002,10,0.709272266,0.25,0.125,0.25,0.0625,0,64.88909,0,0,0.2880831762,6220
4411,980,10,0.665738849,0.25,0.0625,0.25,0.0625,0,39.52204,0,0,0.428829067,6244
4727,993,10,0.657701952,0.25,0.125,0.125,0.0625,0,46.23547,0,0,0.28278773,6218
4216,1019,10,0.714228913,0.25,0.0625,0.0625,0.0625,0,18.32493,0,0.3466,0.9989985239,6237
8015,1027,10,0.719913952,0.25,0.125,0.0625,0.0625,0,12.10717,0,0.1422,0.4276033221,6236
7010,1007,10,0.768591959,0.25,0.25,0.0625,0.0625,0,22.77031,0,0.3324,0.748043164,6240
2183,992,10,0.779739121,0.25,0.0625,0.0625,0.0625,0,17.57657,0,0,0.0048720586,6245
4915,999,10,0.57406633,0.25,0.25,0.0625,0.0625,0,47.11567,0,0,1.1461220794,6235
3172,1005,10,0.643950607,0.25,0.0625,0.0625,0.0625,0,13.82276,0,0,1.2072563149,6239
3412,1010,10,0.640924073,0.25,0.0625,0.0625,0.0625,0,14.32081,0,0,1.6277592828,6221
8958,1053,10,0.537544425,0.0625,0.125,0.125,0.0625,0,12.55666,1.0502,2.1442,0.1353063591,6233
2792,1022,10,0.468473735,0.0625,0.0625,0.125,0.0625,0,1.67833,2.5532,5.5163,0.0005492012,6238
11430,1039,10,0.624991768,0.25,0.5,0.125,0.0625,0,17.31462,0.2068,0.792,1.5441459814,6222
8025,944,10,0.841048175,0.25,0.25,0.5,0.0625,0,31.12115,0,0.6572,0.5217225989,6227
8879,1054,10,0.460134262,0.0625,0.125,0.25,0.0625,0,14.54029,2.2317,7.2615,0.4861783598,6232
8672,981,10,0.604108941,0.125,0.0625,1,0.0625,0,4.50257,0.6101,5.6667,0.1515188631,6242
3756,1043,10,0.607493716,0.0625,0.0625,0.5,0.0625,0,17.72379,1.9544,37.8115,0.0001508144,6234
2385,782,25,0.836977909,1,0.125,0.125,0.0625,0,0.79453,0,0,1.2271262234,6075
5145,798,25,0.750920041,0.5,0.0625,0.0625,0.0625,0,1.64254,0,0,0.6662213469,6102
8323,788,25,0.662366627,0.5,0.125,0.5,0.0625,0,2.75845,0.4181,3.6463,0.1949586307,6088
2145,799,25,0.810311541,0.5,0.0625,0.0625,0.0625,0,0.90838,1.2174,0,1.6616561128,6101
3507,774,25,0.791903628,1,0.0625,0.25,0.0625,0,2.51227,0,0.4396,1.2650595978,6124
7693,777,25,0.761366302,0.5,0.125,0.5,0.0625,0,2.47793,0,0.7271,0.996370813,6123
1099,767,25,0.802190428,1,0.0625,0.0625,0.0625,0,0.81263,0,0,1.8558044079,6106
4011,765,25,0.794572376,1,0.125,0.25,0.0625,0,2.88809,0,0,3.5956229898,6128
3911,770,25,0.777539831,0.5,0.125,0.125,0.0625,0,1.43068,0,0.3777,0.2505294077,6206
2633,764,25,0.89102709,0.5,0.0625,0.0625,0.0625,0,0.31466,0,0,0.2457144027,6139
2893,760,25,0.879261393,0.5,0.0625,0.0625,0.0625,1,0.35798,0,0,2.2799415904,6183
4255,740,25,0.77654928,0.25,0.0625,0.0625,0.0625,1,0.50323,0,0,0,6188
3706,778,25,0.758158757,0.5,0.0625,0.0625,0.0625,0,1.0787,0,0,3.1690945086,6181
626,766,25,0.757440666,1,0.0625,0.0625,0.0625,0,0.43634,0,0,0.002327967,6157
702,767,25,0.804078128,1,0.0625,0.0625,0.0625,0,0.52485,0,0,0.0014040114,6156
1527,772,25,0.832648791,1,0.0625,0.125,0.0625,0,1.0987,0,0,0.9649914594,6105
1848,770,25,0.841571746,0.5,0.0625,0.0625,0.0625,0,0.67531,0,0,8.8594419532,6207
6285,790,25,0.674348266,0.5,0.125,0.0625,0.0625,0,3.98056,0.6258,0.3743,0.1566429794,6135
1655,785,25,0.859194873,1,0.0625,0.0625,0.0625,0,0.66014,0,0,4.5,6063
3144,746,25,0.749566557,0.25,0.0625,0.0625,0.0625,1,0.37634,0,0,0.0202589538,6173
3630,746,25,0.612482533,0.5,0.0625,0.0625,0.0625,1,0.41243,0,0,0.5250384431,6178
2262,752,25,0.783046476,1,0.0625,0.0625,0.0625,0,1.33409,0,0,4.4138700352,6069
3756,773,25,0.782500874,1,0.125,0.25,0.0625,0,1.23093,0,0,3.4118708531,6065
1329,781,25,0.805030979,1,0.25,0.0625,0.0625,0,0.43259,0,0,4.5,6064
6275,744,25,0.720793408,0.5,0.0625,0.5,0.0625,1,3.71879,0,0,1.3247554511,6082
1339,819,25,0.836801264,0.5,0.125,0.0625,0.0625,0,2.10221,0,0,1.256580213,6112
3873,810,25,0.848516172,0.5,0.0625,0.25,0.0625,0,6.03435,0,0,1.2586953427,6100
1692,815,25,0.876038828,0.5,0.0625,0.125,0.0625,0,2.58494,1.7153,0,0.8014737259,6099
2397,817,25,0.86700462,0.5,0.0625,0.125,0.0625,0,3.72862,0,0.3367,1.8165664297,6097
2082,821,25,0.78527408,1,0.0625,0.0625,0.0625,0,0.34319,0,0.4688,1.1295303388,6095
1448,821,25,0.836525944,0.5,0.0625,0.0625,0.0625,0,0.22783,0,0,2.1661572153,6096
2242,813,25,0.836510749,0.5,0.0625,0.0625,0.0625,0,3.49024,0,0,0.1109353368,6098
2667,861,25,0.929665111,0.5,0.125,0.0625,0.0625,0,2.39155,0,0,5.0632904787,6154
5286,839,25,0.846037904,0.5,0.0625,0.25,0.0625,0,4.68203,0,0,4.2128422573,6192
1868,831,25,0.826692704,0.5,0.0625,0.0625,0.0625,0,1.68849,0,1.0187,1.1231228206,6197
0,831,25,0,0.5,0.0625,0.0625,0.0625,0,0,0,0,0.1255114177,6193
1598,827,25,0.838099213,0.5,0.0625,0.125,0.0625,0,1.48518,0,0,0.7441068474,6194
2818,828,25,0.836678439,0.5,0.0625,0.125,0.0625,0,2.64864,0,0,0.8117316301,6216
657,826,25,0.858538291,0.5,0.0625,0.0625,0.0625,0,0.61866,0,0,0.0075785879,6217
437,827,25,0.792442566,0.5,0.0625,0.0625,0.0625,0,0.41435,0,0,0.5708678286,6198
1748,818,25,0.782352233,0.5,0.0625,0.0625,0.0625,0,1.65283,0,0,0.1101325904,6196
1794,823,25,0.837539774,0.5,0.0625,0.0625,0.0625,0,1.67135,0,0,0.1144554072,6195
4849,810,25,0.725212092,1,0.0625,0.0625,0.0625,0,7.5285,0,0.2845,1.4902158007,6113
11031,807,25,0.631207729,1,0.25,0.125,0.0625,0,3.62169,0.3081,1.5732,12.0492441815,6117
8917,793,25,0.691882972,0.5,0.25,0.125,0.0625,0,3.45445,0.6332,1.0118,7.1269867743,6158
3468,804,25,0.764535901,1,0.0625,0.25,0.0625,0,5.67555,0,0,3.06933021,6087
1822,795,25,0.763668502,1,0.0625,0.125,0.0625,0,0.77618,0,0,0.4243190833,6073
1622,792,25,0.792260662,0.5,0.0625,0.125,0.0625,0,0.67556,0,0,4.0737976877,6062
1442,798,25,0.773955908,1,0.0625,0.125,0.0625,0,0.5835,0,0,2.9213942097,6086
6689,797,25,0.755515886,0.5,0.125,0.0625,0.0625,0,4.15576,0,0.3599,2.8065483502,6155
6975,788,25,0.677484783,0.5,0.125,0.0625,0.0625,0,2.49967,0,0,4.0983339483,6182
8197,744,25,0.687479068,0.5,0.125,0.25,0.0625,1,4.68262,0.1404,0.8411,2.6591505817,6083
4860,742,25,0.534088403,0.5,0.125,0.125,0.0625,1,2.69205,0,0.2515,3.2348229255,6094
2650,820,25,0.796904833,0.5,0.0625,0.0625,0.0625,0,2.40377,0,0,0.010362247,6201
6450,793,25,0.693818998,0.5,0.25,0.0625,0.0625,0,4.02454,0,0.3544,0.0014117414,6146
2632,765,25,0.845631978,0.5,0.0625,0.0625,0.0625,1,0.33936,0,0,7.8770188786,6184
2584,740,25,0.799733643,0.25,0.0625,0.125,0.0625,1,0.32031,0,0,0.2244400949,6185
1313,752,25,0.802058501,0.5,0.0625,0.0625,0.0625,0,0.15798,0,0,0.0008981086,6142
3409,756,25,0.843909852,0.5,0.0625,0.0625,0.0625,1,0.40777,0,0,0.7125932394,6141
2647,759,25,0.861711615,0.5,0.0625,0.0625,0.0625,0,0.32005,0,0,0,6174
2663,761,25,0.808885838,0.5,0.0625,0.0625,0.0625,0,0.33158,0,0,0,6175
4664,762,25,0.829017202,1,0.125,0.125,0.0625,0,3.42519,0,0,3.3420262265,6127
3808,747,25,0.81817857,0.5,0.0625,0.0625,0.0625,1,0.46182,0,0,0.0013177223,6168
3664,752,25,0.8311658,0.5,0.0625,0.0625,0.0625,0,0.44102,0,0,4.19913543E-005,6169
3906,745,25,0.826664421,0.25,0.0625,0.125,0.0625,1,0.48855,0,0,0,6172
1953,741,25,0.830007214,0.25,0.0625,0.125,0.0625,1,0.22357,0,0,1.5062399598,6215
5604,782,25,0.669670607,0.5,0.125,0.25,0.0625,0,1.8501,0.202,0,0.4983588579,6122
11535,789,25,0.654656475,0.5,0.25,0.25,0.0625,0,7.95554,0.1622,1.0363,2.5420612194,6121
11211,809,25,0.538067484,0.5,0.25,0.125,0.0625,0,19.84051,2.3363,0,12.5238597916,6130
2747,743,25,0.831352305,0.5,0.0625,0.0625,0.0625,1,0.5743,0,0,0.2911242126,6171
3169,740,25,0.761713691,0.25,0.0625,0.125,0.0625,1,0.62969,0,0,0.0054150653,6214
5125,776,25,0.815832465,1,0.125,0.25,0.0625,0,1.71127,0,0,0.4507219806,6076
2500,744,25,0.76163402,0.5,0.0625,0.0625,0.0625,1,1.47535,0,0,0.1561740296,6165
4041,742,25,0.520027444,0.5,0.0625,0.0625,0.0625,1,0.75937,0.5941,0.892,7.7577024046,6116
1365,752,25,0.837945925,0.5,0.125,0.0625,0.0625,0,0.74624,0,0,7.2344414227,6109
3331,759,25,0.759019225,1,0.125,0.25,0.0625,0,1.98697,0,0,2.2125477097,6108
977,822,25,0.916058161,0.5,0.0625,0.0625,0.0625,0,0.86129,0,0,0.3234120326,6200
2015,756,25,0.715251379,0.5,0.0625,0.0625,0.0625,0,1.14651,0,0,0.0022368384,6162
4568,744,25,0.683681663,0.25,0.125,0.0625,0.0625,1,0.53218,0,0,0.5106117282,6143
3112,755,25,0.809899182,0.5,0.0625,0.125,0.0625,0,1.75298,0,0,0.5871956649,6163
2085,756,25,0.736530769,1,0.0625,0.0625,0.0625,0,1.58853,0,0,4.8745254567,6078
1898,823,25,0.74779749,0.5,0.0625,0.0625,0.0625,0,1.77355,0,0,1.5994803818,6199
3078,747,25,0.661355341,0.5,0.125,0.0625,0.0625,1,0.35935,0,0,1.4886751839,6180
2933,747,25,0.683138534,0.5,0.0625,0.0625,0.0625,1,0.3477,0,0,1.4745982695,6179
4373,750,25,0.82261655,0.25,0.25,0.0625,0.0625,1,0.54223,0,0,0.2647343236,6160
3564,754,25,0.809661797,0.5,0.0625,0.0625,0.0625,0,0.42838,0,0,0.1285080979,6213
4379,750,25,0.780459217,0.5,0.0625,0.0625,0.0625,0,0.52732,0,0.3239,0,6167
2846,745,25,0.756912908,0.5,0.0625,0.0625,0.0625,1,0.34321,0,0,0.0499305161,6166
5243,749,25,0.765406663,0.5,0.0625,0.0625,0.0625,1,3.02588,0,0,0.036039317,6164
1840,754,25,0.872116084,0.5,0.0625,0.0625,0.0625,0,1.00204,0,0,6.0742846703,6115
2643,754,25,0.776628837,0.5,0.0625,0.0625,0.0625,0,1.47783,1.5175,0.4552,8.1136965099,6110
8789,748,25,0.59089503,0.5,0.125,0.25,0.0625,1,4.81919,0.1332,0.9309,8.1180326866,6111
3135,763,25,0.795967348,1,0.0625,0.25,0.0625,0,2.20613,0,0,0.4189479194,6092
3548,750,25,0.871698255,0.5,0.0625,0.125,0.0625,1,2.02298,0,0,0.8215886432,6093
5729,747,25,0.8497879,0.5,0.0625,0.25,0.0625,1,3.45392,0,0,1.0222410633,6081
8305,803,25,0.640638128,0.5,0.25,0.125,0.0625,0,7.25688,0,0.3217,0.0252154848,6145
9265,794,25,0.636035514,0.5,0.25,0.125,0.0625,0,6.11062,0,0.3756,3.5304062178,6120
2923,816,25,0.83001908,0.5,0.0625,0.0625,0.0625,0,2.70082,0,0,0.0273102929,6202
5817,757,25,0.844833863,0.25,0.125,0.0625,0.0625,1,0.72748,0,0,0.2512334776,6161
1773,755,25,0.879954369,0.5,0.0625,0.0625,0.0625,1,0.20922,0,0,4.4290135863,6151
1634,769,25,0.812881144,0.5,0.0625,0.0625,0.0625,0,0.62443,0,0,8.872756673,6208
2451,754,25,0.825587371,0.5,0.0625,0.0625,0.0625,0,0.3084,0,0,0,6176
1922,765,25,0.892704739,0.5,0.0625,0.0625,0.0625,0,0.232,0,0,5.21851251E-005,6140
707,771,25,0.830962383,0.5,0.0625,0.0625,0.0625,0,0.26329,0,0,0.08102852,6211
2989,771,25,0.76806909,1,0.0625,0.0625,0.0625,0,1.10271,0,0,0.2828385521,6210
8897,794,25,0.656224342,0.5,0.25,0.25,0.0625,0,5.49307,0,0.2208,0.3112236296,6147
3205,781,25,0.721151607,0.5,0.0625,0.125,0.0625,0,1.16039,0.54,0,3.0668866549,6150
6195,786,25,0.660221568,0.5,0.0625,0.125,0.0625,0,3.88609,0.6173,0.7412,1.9688798104,6149
9846,802,25,0.651775764,0.5,0.25,0.125,0.0625,0,17.77919,0,0.2333,2.9896659193,6133
5061,795,25,0.657278145,0.5,0.0625,0.0625,0.0625,0,3.60034,0.4386,0.4383,0.6041364358,6134
6039,785,25,0.686411815,0.5,0.125,0.0625,0.0625,0,3.84828,0.6627,0.361,0.1426761163,6136
2774,781,25,0.752036338,0.5,0.0625,0.0625,0.0625,0,1.83131,0,0,0.9239684603,6137
13380,805,25,0.569050276,0.5,0.25,0.25,0.0625,0,24.57218,0,0.1477,13.25,6132
12372,797,25,0.57168195,0.5,0.125,0.125,0.0625,0,51.54318,0,0.35,13.1814448547,6119
15107,798,25,0.655156166,0.5,0.25,0.25,0.0625,0,6.02154,0.0814,0.2442,10.1962495247,6159
5081,786,25,0.840073705,0.5,0.0625,0.25,0.0625,0,1.68739,0,0.721,0.6160927121,6103
4092,775,25,0.809916894,1,0.0625,0.25,0.0625,0,1.37171,0,0,0.0375785589,6089
4008,771,25,0.838751134,1,0.125,0.25,0.0625,0,1.29591,0,1.1775,2.4600732228,6066
3205,757,25,0.751184737,1,0.0625,0.25,0.0625,0,2.27763,0,0.4292,4.4985995289,6079
10248,801,25,0.592920427,0.5,0.125,0.125,0.0625,0,3.33221,0,0,13.25,6118
1990,750,25,0.815306415,0.5,0.0625,0.0625,0.0625,1,0.23097,0,0,0.0002271058,6170
2521,757,25,0.809379341,0.5,0.0625,0.0625,0.0625,0,0.31443,0,0,0,6177
7413,797,25,0.632775032,0.5,0.125,0.0625,0.0625,0,4.57916,0,0.4065,0.0197466548,6148
6611,779,25,0.807362892,0.5,0.125,0.5,0.0625,0,2.19872,0,0.2773,1.2887965851,6104
12179,783,25,0.732814187,0.5,0.25,0.125,0.0625,0,3.98238,0.4545,0.2558,1.3270077468,6114
1383,803,25,0.866260265,1,0.0625,0.0625,0.0625,0,0.59392,0,0,0.3348064551,6072
729,814,25,0.79857332,0.5,0.0625,0.0625,0.0625,0,0.11082,0,0,0.4310957919,6084
783,809,25,0.849443676,0.5,0.0625,0.0625,0.0625,0,1.20778,0,0,0.9354448617,6085
7058,744,25,0.803927013,1,0.125,0.5,0.0625,1,4.02553,0.196,0.7824,1.994905599,6071
3852,765,25,0.787623164,1,0.25,0.25,0.0625,0,1.26282,0,0,0.586331739,6067
